GRIDCODE,ANN_DNI,longitude,latitude
104054355,5.6786910959,-104.05,43.550000000000004
103554355,5.6999020548,-103.54999999999998,43.54999999999999
103054355,5.3450767123,-103.05,43.55
102554355,5.2253915525,-102.55,43.55
102054355,5.3193817352,-102.04999999999998,43.55
101554355,5.2210369863,-101.54999999999998,43.550000000000004
101054355,5.1970593607,-101.05,43.55
100554355,5.06721621,-100.55,43.550000000000004
100054355,4.9955785388,-100.04999999999998,43.550000000000004
99554355,4.8943593607,-99.55,43.550000000000004
99054355,4.8936899543,-99.04999999999998,43.550000000000004
98554355,4.7611860731,-98.54999999999998,43.550000000000004
98054355,4.5985550228,-98.04999999999998,43.550000000000004
97554355,4.50891621,-97.55,43.55
97054355,4.333673516,-97.04999999999998,43.54999999999998
96554355,4.3503995434,-96.55,43.55
96054355,4.3329952055,-96.05,43.550000000000004
95554355,4.261056621,-95.55,43.55
95054355,4.2127678082,-95.05,43.55
94554355,4.1747671233,-94.54999999999998,43.55
94054355,4.1683123288,-94.05,43.55
93554355,4.0321771689,-93.54999999999998,43.550000000000004
93054355,4.0042,-93.04999999999998,43.55
92554355,3.9340013699,-92.54999999999998,43.550000000000004
92054355,3.8807445205,-92.04999999999998,43.55
91554355,3.9601045662,-91.55,43.550000000000004
91054355,3.9665321918,-91.05,43.54999999999999
90554355,3.9657593607,-90.54999999999998,43.55
90054355,3.8160273973,-90.04999999999998,43.55
89554355,3.8031990868,-89.55,43.55000000000001
89054355,3.7279522831,-89.04999999999998,43.550000000000004
88554355,3.6358885845,-88.54999999999998,43.550000000000004
88054355,3.7658714612,-88.04999999999998,43.54999999999999
87554355,3.8545641552,-87.54999999999998,43.55
87054355,3.60123379,-87.05,43.55
86554355,3.6991584475,-86.55,43.55
86054355,3.6972789954,-86.04999999999998,43.54999999999999
85554355,3.6521248858,-85.55,43.55
85054355,3.652886758,-85.04999999999998,43.550000000000004
84554355,3.6143052511,-84.55,43.55
84054355,3.665752968,-84.05,43.55
83554355,3.4981511416,-83.54999999999998,43.55
83054355,3.5578374429,-83.04999999999998,43.55
82554355,3.4718022831,-82.55,43.55
79054355,3.7654191781,-79.04999999999998,43.550000000000004
78554355,3.7554333333,-78.54999999999998,43.55
78054355,3.7789541096,-78.05,43.550000000000004
77554355,3.7977324201,-77.54999999999998,43.550000000000004
77054355,3.8327627854,-77.04999999999998,43.550000000000004
76554355,3.6987689498,-76.54999999999998,43.550000000000004
76054355,3.7574022831,-76.04999999999998,43.550000000000004
75554355,3.6950611872,-75.54999999999998,43.550000000000004
75054355,3.7667292237,-75.04999999999998,43.550000000000004
74554355,3.7678219178,-74.54999999999998,43.550000000000004
74054355,3.9861618721,-74.05,43.550000000000004
73554355,3.9818863014,-73.55,43.550000000000004
73054355,3.6834849315,-73.04999999999998,43.550000000000004
72554355,3.7693874429,-72.54999999999998,43.550000000000004
72054355,3.7786127854,-72.05,43.550000000000004
71554355,3.9707210046,-71.55,43.550000000000004
71054355,4.0664554795,-71.04999999999998,43.550000000000004
70554355,4.0641271689,-70.54999999999998,43.550000000000004
70054355,4.0845573059,-70.05,43.54999999999998
69554355,4.0123789954,-69.54999999999998,43.550000000000004
69054355,3.9202630137,-69.05,43.550000000000004
124554305,3.9062495434,-124.54999999999998,43.05000000000001
124054305,4.0578111872,-124.05,43.05000000000001
123554305,4.4211203196,-123.54999999999998,43.05000000000001
123054305,4.5691655251,-123.05,43.05000000000001
122554305,5.3187420091,-122.55,43.05000000000001
122054305,5.8201372146,-122.05,43.05000000000002
121554305,5.961026484,-121.55,43.05000000000001
121054305,6.0730257991,-121.05,43.05000000000001
120554305,6.1318223744,-120.55,43.05000000000002
120054305,6.0314205479,-120.04999999999998,43.05000000000001
119554305,6.0057899543,-119.55,43.05000000000002
119054305,6.0058018265,-119.04999999999998,43.05000000000001
118554305,5.9721639269,-118.55,43.05000000000001
118054305,6.024840411,-118.05,43.05000000000001
117554305,6.032169863,-117.55,43.05000000000001
117054305,5.9846280822,-117.05,43.05000000000001
116554305,5.9193205479,-116.55,43.05000000000001
116054305,6.0210089041,-116.05,43.05000000000001
115554305,6.3128630137,-115.54999999999998,43.05000000000001
115054305,6.3541116438,-115.05,43.05000000000001
114554305,6.3039872146,-114.55,43.05000000000001
114054305,6.1952863014,-114.05,43.05000000000001
113554305,5.9686002283,-113.55,43.05000000000001
113054305,5.8555399543,-113.05,43.05000000000001
112554305,5.8244063927,-112.54999999999998,43.05000000000001
112054305,5.3642577626,-112.05,43.05000000000001
111554305,5.118806621,-111.55,43.05000000000001
111054305,5.0583723744,-111.05,43.05000000000002
110554305,4.942876484,-110.55,43.05000000000001
110054305,5.4331908676,-110.05,43.05000000000001
109554305,5.7986449772,-109.55,43.05000000000002
109054305,6.0424388128,-109.05,43.05000000000001
108554305,6.1050125571,-108.55,43.05000000000001
108054305,6.0907755708,-108.04999999999998,43.05000000000002
107554305,5.9833892694,-107.54999999999998,43.050000000000004
107054305,5.7316805936,-107.04999999999998,43.05000000000002
106554305,5.5802956621,-106.55,43.05000000000001
106054305,5.6123308219,-106.05,43.05000000000001
105554305,5.5420285388,-105.55,43.05000000000001
105054305,5.3934219178,-105.05,43.05000000000001
104554305,5.5475815068,-104.55,43.05000000000001
104054305,5.6175922374,-104.05,43.05000000000001
103554305,5.504330137,-103.55,43.05000000000001
103054305,5.3840004566,-103.05,43.05000000000002
102554305,5.3846399543,-102.55,43.05000000000001
102054305,5.4395449772,-102.05,43.05000000000001
101554305,5.4193047945,-101.55,43.05000000000001
101054305,5.3142771689,-101.04999999999998,43.050000000000004
100554305,5.2095465753,-100.55,43.05000000000002
100054305,5.0474792237,-100.04999999999998,43.05000000000002
99554305,4.960116895,-99.55,43.05000000000001
99054305,4.8677378995,-99.04999999999998,43.05000000000002
98554305,4.790173516,-98.55,43.05000000000001
98054305,4.6609511416,-98.04999999999998,43.050000000000004
97554305,4.6198212329,-97.55,43.05000000000002
97054305,4.42305,-97.04999999999998,43.05000000000001
96554305,4.3703319635,-96.54999999999998,43.05000000000002
96054305,4.4279417808,-96.05,43.05000000000001
95554305,4.3186497717,-95.54999999999998,43.05000000000002
95054305,4.2446881279,-95.05,43.05000000000001
94554305,4.2382009132,-94.55,43.05000000000002
94054305,4.2389621005,-94.04999999999998,43.050000000000004
93554305,4.1497906393,-93.55,43.05000000000001
93054305,3.9762808219,-93.05,43.05000000000001
92554305,3.966046347,-92.55,43.05000000000001
92054305,3.958006621,-92.05,43.05000000000001
91554305,3.9905315068,-91.55,43.05000000000001
91054305,3.9294863014,-91.05,43.05000000000001
90554305,3.9117319635,-90.54999999999998,43.05000000000001
90054305,3.8593390411,-90.05,43.05000000000001
89554305,3.9575079909,-89.55,43.05000000000001
89054305,3.9126826484,-89.04999999999998,43.050000000000026
88554305,3.749427169,-88.55,43.05000000000001
88054305,3.8117776256,-88.04999999999998,43.050000000000004
87554305,3.731573516,-87.55,43.05000000000001
87054305,3.5835388128,-87.05,43.05000000000001
86554305,3.5598977169,-86.54999999999998,43.050000000000004
86054305,3.7104851598,-86.05,43.05000000000001
85554305,3.6603575342,-85.54999999999998,43.05000000000002
85054305,3.5958716895,-85.04999999999998,43.050000000000004
84554305,3.6304833333,-84.55,43.05000000000001
84054305,3.6518255708,-84.04999999999998,43.050000000000004
83554305,3.5754598174,-83.54999999999998,43.050000000000004
83054305,3.5463004566,-83.05,43.05000000000001
82554305,3.4060356164,-82.55,43.05000000000001
79054305,3.4204159817,-79.05,43.05000000000001
78554305,3.6398340183,-78.54999999999998,43.05000000000002
78054305,3.7318223744,-78.05,43.05000000000001
77554305,3.7459358447,-77.55,43.05000000000001
77054305,3.8695554795,-77.05,43.05000000000001
76554305,3.7041643836,-76.55,43.050000000000026
76054305,3.6572356164,-76.05,43.05000000000001
75554305,3.5625232877,-75.55,43.05000000000001
75054305,3.5163568493,-75.04999999999998,43.050000000000004
74554305,3.7042812785,-74.55,43.05000000000001
74054305,3.8463543379,-74.05,43.05000000000001
73554305,3.7085673516,-73.55,43.05000000000002
73054305,3.811347032,-73.05,43.05000000000001
72554305,3.6577589041,-72.55,43.05000000000001
72054305,3.8898611872,-72.05,43.05000000000001
71554305,4.0175639269,-71.54999999999998,43.050000000000004
71054305,4.0055545662,-71.04999999999998,43.05000000000001
70554305,4.0710582192,-70.55,43.05000000000001
124554255,4.4945799087,-124.54999999999998,42.55
124054255,4.8929894977,-124.05,42.55
123554255,5.1332826484,-123.54999999999998,42.55
123054255,5.3691961187,-123.05,42.55
122554255,5.4510956621,-122.55,42.54999999999999
122054255,5.9168230594,-122.05,42.55
121554255,6.118610274,-121.55,42.55
121054255,6.1856913242,-121.04999999999998,42.55
120554255,6.2109465753,-120.55,42.550000000000004
120054255,6.1858694064,-120.04999999999998,42.54999999999998
119554255,6.1988292237,-119.55,42.550000000000004
119054255,5.9809481735,-119.04999999999998,42.550000000000004
118554255,6.0481726027,-118.55,42.55
118054255,6.2026246575,-118.05,42.55
117554255,6.0383753425,-117.55,42.550000000000004
117054255,5.9891125571,-117.05,42.55
116554255,5.8547906393,-116.54999999999998,42.55
116054255,6.1930442922,-116.05,42.55
115554255,6.1338678082,-115.54999999999998,42.55
115054255,6.106547032,-115.05,42.55
114554255,6.2351913242,-114.54999999999998,42.55
114054255,6.0092883562,-114.05,42.55
113554255,5.8447513699,-113.54999999999998,42.54999999999999
113054255,5.6765358447,-113.05,42.55
112554255,5.4051454338,-112.54999999999998,42.55
112054255,5.5436865297,-112.05,42.54999999999998
111554255,5.6299853881,-111.54999999999998,42.55
111054255,5.3702881279,-111.04999999999998,42.55
110554255,5.7511509132,-110.54999999999998,42.55
110054255,6.1178278539,-110.04999999999998,42.55
109554255,5.9895787671,-109.55,42.54999999999999
109054255,5.6496865297,-109.04999999999998,42.54999999999998
108554255,5.5072436073,-108.55,42.55
108054255,6.0064486301,-108.04999999999998,42.55
107554255,5.8881392694,-107.55,42.54999999999998
107054255,5.7846415525,-107.05,42.55
106554255,5.6995356164,-106.54999999999998,42.55
106054255,5.1495744292,-106.04999999999998,42.55
105554255,5.3624545662,-105.54999999999998,42.55
105054255,5.3028321918,-105.05,42.54999999999998
104554255,5.5569383562,-104.55,42.54999999999998
104054255,5.6310488584,-104.05,42.55
103554255,5.5681643836,-103.54999999999998,42.54999999999998
103054255,5.5973803653,-103.05,42.55
102554255,5.4776481735,-102.54999999999998,42.55
102054255,5.5375292237,-102.05,42.54999999999998
101554255,5.5055682648,-101.54999999999998,42.55
101054255,5.4001378995,-101.04999999999998,42.55
100554255,5.2891057078,-100.55,42.55
100054255,5.1386363014,-100.04999999999998,42.55
99554255,4.9788589041,-99.55,42.55
99054255,4.8759194064,-99.05,42.54999999999999
98554255,4.7461059361,-98.55,42.55
98054255,4.6640703196,-98.04999999999998,42.55
97554255,4.6530383562,-97.54999999999998,42.55
97054255,4.4878522831,-97.04999999999998,42.54999999999998
96554255,4.4772369863,-96.54999999999998,42.55
96054255,4.3444869863,-96.05,42.55
95554255,4.3328262557,-95.54999999999998,42.55
95054255,4.3535164384,-95.04999999999998,42.54999999999998
94554255,4.2923821918,-94.54999999999998,42.55
94054255,4.3137415525,-94.04999999999998,42.55
93554255,4.0820157534,-93.55,42.55
93054255,4.0837287671,-93.05,42.55
92554255,3.967330137,-92.54999999999998,42.55
92054255,3.9595732877,-92.04999999999998,42.55
91554255,3.9572545662,-91.55,42.54999999999999
91054255,3.9549812785,-91.04999999999998,42.55
90554255,3.8102230594,-90.54999999999998,42.55
90054255,3.8473531963,-90.04999999999998,42.55
89554255,3.8021545662,-89.55,42.55
89054255,3.7596901826,-89.05,42.55
88554255,3.5884815068,-88.55,42.54999999999998
88054255,3.822880137,-88.04999999999998,42.55
87554255,3.7317196347,-87.54999999999998,42.55
87054255,3.5585422374,-87.05,42.54999999999998
86554255,3.4991242009,-86.54999999999998,42.55
86054255,3.6720429224,-86.04999999999998,42.55
85554255,3.552056621,-85.54999999999998,42.55
85054255,3.6300958904,-85.05,42.549999999999976
84554255,3.5710175799,-84.55,42.549999999999976
84054255,3.5856988584,-84.04999999999998,42.55
83554255,3.6313148402,-83.54999999999998,42.55
83054255,3.5742666667,-83.04999999999998,42.55
82554255,3.5571452055,-82.55,42.55
80054255,3.4885333333,-80.04999999999998,42.55
79554255,3.4089429224,-79.54999999999998,42.55
79054255,3.2962349315,-79.04999999999998,42.55
78554255,3.4062746575,-78.55,42.54999999999998
78054255,3.5519700913,-78.05,42.54999999999998
77554255,3.5855118721,-77.54999999999998,42.55
77054255,3.6165321918,-77.04999999999998,42.55
76554255,3.3701100457,-76.55,42.55
76054255,3.5492305936,-76.05,42.55
75554255,3.4613155251,-75.54999999999998,42.55
75054255,3.3311757991,-75.04999999999998,42.550000000000004
74554255,3.5600538813,-74.55,42.55
74054255,3.9376248858,-74.04999999999998,42.55
73554255,3.7015636986,-73.55,42.55
73054255,3.6901780822,-73.05,42.55
72554255,3.5680938356,-72.55,42.55
72054255,3.8446440639,-72.05,42.55
71554255,3.7355666667,-71.55,42.55
71054255,3.7725098174,-71.04999999999998,42.55
70554255,3.9004789954,-70.54999999999998,42.55
124554205,4.32896621,-124.54999999999998,42.05
124054205,4.8371214612,-124.04999999999998,42.05
123554205,5.5364778539,-123.54999999999998,42.05
123054205,5.9233742009,-123.05,42.05
122554205,5.9518111872,-122.55,42.05
122054205,6.2153406393,-122.05,42.05
121554205,6.218636758,-121.55,42.05
121054205,6.2869780822,-121.05,42.05
120554205,6.1658219178,-120.55,42.05
120054205,6.1464207763,-120.04999999999998,42.05
119554205,6.3295305936,-119.55,42.05
119054205,6.1784440639,-119.04999999999998,42.05
118554205,6.1154267123,-118.55,42.05
118054205,6.2550872146,-118.05,42.04999999999999
117554205,6.1700312785,-117.55,42.05
117054205,6.3145657534,-117.05,42.05
116554205,6.1587636986,-116.55,42.05
116054205,5.9815319635,-116.05,42.05
115554205,5.9215634703,-115.54999999999998,42.05
115054205,5.6823031963,-115.05,42.05
114554205,5.9007707763,-114.55,42.05
114054205,5.8053009132,-114.05,42.05
113554205,5.8142239726,-113.55,42.05
113054205,5.7497479452,-113.05,42.05
112554205,5.6642392694,-112.54999999999998,42.05
112054205,5.6297477169,-112.05,42.05
111554205,5.5969915525,-111.54999999999998,42.04999999999999
111054205,5.8514780822,-111.05,42.05
110554205,5.6166636986,-110.55,42.05
110054205,6.1715634703,-110.05,42.05
109554205,6.2798856164,-109.55,42.05
109054205,6.0088525114,-109.05,42.05
108554205,6.1003794521,-108.55,42.05
108054205,5.8972894977,-108.05,42.05
107554205,6.0279436073,-107.55,42.05
107054205,5.6871821918,-107.05,42.05
106554205,5.6033872146,-106.55,42.05
106054205,5.6072534247,-106.05,42.05
105554205,5.4992826484,-105.55,42.05
105054205,5.3635773973,-105.05,42.05
104554205,5.5858977169,-104.55,42.05
104054205,5.6990326484,-104.05,42.05
103554205,5.7405573059,-103.55,42.05
103054205,5.6972025114,-103.05,42.05
102554205,5.6479214612,-102.55,42.05
102054205,5.6167527397,-102.05,42.04999999999999
101554205,5.5661155251,-101.55,42.05
101054205,5.4281223744,-101.05,42.05
100554205,5.3196917808,-100.55,42.05
100054205,5.188333105,-100.05,42.05
99554205,5.0880534247,-99.55,42.05
99054205,4.9906084475,-99.05,42.05
98554205,4.8442657534,-98.55,42.05
98054205,4.7221700913,-98.05,42.05
97554205,4.6444534247,-97.55,42.05
97054205,4.5659150685,-97.05,42.05
96554205,4.4675525114,-96.54999999999998,42.05
96054205,4.4777520548,-96.05,42.05
95554205,4.4339952055,-95.54999999999998,42.05
95054205,4.3536232877,-95.05,42.05
94554205,4.295597032,-94.55,42.05
94054205,4.3619317352,-94.05,42.05
93554205,4.1673394977,-93.55,42.05
93054205,4.1097292237,-93.05,42.05
92554205,4.0236100457,-92.55,42.05
92054205,4.0274577626,-92.05,42.05
91554205,3.9849292237,-91.55,42.05
91054205,3.9195390411,-91.05,42.05
90554205,3.8972575342,-90.55,42.05
90054205,3.8649627854,-90.05,42.05
89554205,3.8593561644,-89.55,42.05
89054205,3.7570068493,-89.05,42.05
88554205,3.7522143836,-88.54999999999998,42.05
88054205,3.7801924658,-88.04999999999998,42.04999999999999
87554205,3.6890657534,-87.55,42.05
87054205,3.5085513699,-87.05,42.05
86554205,3.4017700913,-86.55,42.05
86054205,3.574130137,-86.05,42.05
85554205,3.6127559361,-85.55,42.05
85054205,3.5504255708,-85.05,42.05
84554205,3.5656522831,-84.55,42.05
84054205,3.584190411,-84.04999999999998,42.04999999999999
83554205,3.6021678082,-83.55,42.05
83054205,3.4665479452,-83.05,42.05
81554205,3.5413200913,-81.55,42.05
81054205,3.4393063927,-81.05,42.04999999999999
80554205,3.3978488584,-80.55,42.05
80054205,3.1646287671,-80.05,42.05
79554205,3.4378267123,-79.55,42.05
79054205,3.4465324201,-79.05,42.05
78554205,3.4946652968,-78.55,42.05
78054205,3.544376484,-78.05,42.05
77554205,3.5674890411,-77.55,42.05
77054205,3.5454543379,-77.05,42.05
76554205,3.6127292237,-76.55,42.05
76054205,3.67083379,-76.05,42.05
75554205,3.5553399543,-75.55,42.05
75054205,3.4222780822,-75.05,42.05
74554205,3.4595605023,-74.55,42.05
74054205,3.8042650685,-74.05,42.05
73554205,3.6752851598,-73.55,42.05
73054205,3.8572511416,-73.05,42.05
72554205,3.7069805936,-72.55,42.05
72054205,3.8334634703,-72.05,42.05
71554205,3.7791107306,-71.55,42.05
71054205,3.8225232877,-71.04999999999998,42.05
70554205,3.7926214612,-70.55,42.05
70054205,3.5950203196,-70.05,42.05
69554205,3.6530468037,-69.55,42.05
124554155,4.2025219178,-124.54999999999998,41.550000000000026
124054155,3.73498379,-124.05,41.550000000000026
123554155,5.7058573059,-123.54999999999998,41.550000000000026
123054155,5.8239748858,-123.05,41.550000000000026
122554155,5.9877244292,-122.55,41.550000000000026
122054155,6.2739358447,-122.05,41.550000000000026
121554155,6.3974847032,-121.54999999999998,41.55000000000002
121054155,6.3307100457,-121.05,41.550000000000026
120554155,6.2474175799,-120.55,41.550000000000026
120054155,6.0805118721,-120.04999999999998,41.550000000000026
119554155,6.3788913242,-119.55,41.55000000000001
119054155,6.3777043379,-119.04999999999998,41.550000000000026
118554155,6.3471054795,-118.55,41.550000000000026
118054155,6.3892493151,-118.05,41.550000000000026
117554155,6.283030137,-117.55,41.55000000000003
117054155,6.3993675799,-117.05,41.550000000000026
116554155,6.2325547945,-116.54999999999998,41.550000000000026
116054155,5.9443808219,-116.05,41.550000000000026
115554155,6.1225420091,-115.54999999999998,41.550000000000026
115054155,6.0490525114,-115.05,41.550000000000026
114554155,6.0408938356,-114.54999999999998,41.550000000000026
114054155,6.1293002283,-114.05,41.550000000000026
113554155,6.2815116438,-113.54999999999998,41.550000000000026
113054155,5.7608077626,-113.05,41.55000000000003
112554155,6.3057990868,-112.54999999999998,41.550000000000026
112054155,5.9870497717,-112.04999999999998,41.550000000000026
111554155,5.7261883562,-111.54999999999998,41.550000000000026
111054155,5.7998630137,-111.04999999999998,41.550000000000026
110554155,6.0522796804,-110.54999999999998,41.550000000000026
110054155,6.2117479452,-110.04999999999998,41.550000000000026
109554155,6.227253653,-109.55,41.550000000000026
109054155,6.1007888128,-109.04999999999998,41.550000000000026
108554155,6.0941527397,-108.55,41.55000000000003
108054155,5.8662020548,-108.04999999999998,41.550000000000026
107554155,5.6141849315,-107.54999999999998,41.550000000000026
107054155,5.8436093607,-107.05,41.55000000000002
106554155,5.1823876712,-106.54999999999998,41.550000000000026
106054155,5.6406883562,-106.04999999999998,41.550000000000026
105554155,5.4261465753,-105.54999999999998,41.550000000000026
105054155,5.3362372146,-105.05,41.550000000000026
104554155,5.5047892694,-104.54999999999998,41.550000000000026
104054155,5.5368684932,-104.05,41.550000000000026
103554155,5.6047440639,-103.54999999999998,41.550000000000026
103054155,5.5851043379,-103.04999999999998,41.550000000000026
102554155,5.6533808219,-102.54999999999998,41.550000000000026
102054155,5.661473516,-102.04999999999998,41.550000000000026
101554155,5.5950155251,-101.54999999999998,41.550000000000026
101054155,5.5068614155,-101.04999999999998,41.55000000000003
100554155,5.4105415525,-100.55,41.550000000000026
100054155,5.3053534247,-100.05,41.55000000000002
99554155,5.0675984018,-99.55,41.550000000000026
99054155,4.9669125571,-99.04999999999998,41.550000000000026
98554155,4.9205321918,-98.54999999999998,41.550000000000026
98054155,4.829313242,-98.04999999999998,41.550000000000026
97554155,4.6948013699,-97.55,41.55000000000001
97054155,4.6082342466,-97.04999999999998,41.550000000000026
96554155,4.521566895,-96.54999999999998,41.550000000000026
96054155,4.4829388128,-96.05,41.550000000000026
95554155,4.405303653,-95.55,41.55000000000002
95054155,4.3591509132,-95.04999999999998,41.550000000000026
94554155,4.3445184932,-94.54999999999998,41.55000000000002
94054155,4.3219068493,-94.04999999999998,41.550000000000026
93554155,4.2562716895,-93.54999999999998,41.550000000000026
93054155,4.2276200913,-93.04999999999998,41.55000000000003
92554155,4.2097344749,-92.54999999999998,41.550000000000026
92054155,4.0645289954,-92.05,41.550000000000026
91554155,4.0214513699,-91.55,41.550000000000026
91054155,4.0358333333,-91.04999999999998,41.550000000000026
90554155,4.0702721461,-90.55,41.550000000000026
90054155,3.9411089041,-90.05,41.550000000000026
89554155,3.9422518265,-89.54999999999998,41.550000000000026
89054155,3.8752504566,-89.04999999999998,41.55000000000002
88554155,3.807990411,-88.55,41.55000000000001
88054155,3.7658584475,-88.04999999999998,41.55000000000003
87554155,3.6143481735,-87.54999999999998,41.550000000000026
87054155,3.6874808219,-87.05,41.550000000000026
86554155,3.6002057078,-86.54999999999998,41.550000000000026
86054155,3.5595150685,-86.05,41.550000000000026
85554155,3.5698730594,-85.54999999999998,41.550000000000026
85054155,3.5907810502,-85.04999999999998,41.550000000000026
84554155,3.586163242,-84.55,41.550000000000026
84054155,3.536263242,-84.04999999999998,41.550000000000026
83554155,3.5430038813,-83.54999999999998,41.550000000000026
83054155,3.5046,-83.04999999999998,41.55000000000002
82554155,3.5391082192,-82.55,41.550000000000026
82054155,3.4394052511,-82.04999999999998,41.550000000000026
81554155,3.201326484,-81.54999999999998,41.550000000000026
81054155,3.4498712329,-81.05,41.550000000000026
80554155,3.4682420091,-80.54999999999998,41.55000000000003
80054155,3.4219757991,-80.04999999999998,41.550000000000026
79554155,3.4649221461,-79.54999999999998,41.550000000000026
79054155,3.4397890411,-79.05,41.550000000000026
78554155,3.4142894977,-78.54999999999998,41.550000000000026
78054155,3.4708997717,-78.05,41.550000000000026
77554155,3.6147506849,-77.55,41.550000000000026
77054155,3.5156187215,-77.05,41.550000000000026
76554155,3.4741956621,-76.54999999999998,41.550000000000026
76054155,3.495986758,-76.05,41.550000000000026
75554155,3.3993159817,-75.54999999999998,41.55000000000003
75054155,3.5862440639,-75.05,41.55000000000002
74554155,3.7710726027,-74.55,41.550000000000026
74054155,3.8478865297,-74.05,41.55000000000002
73554155,3.8144041096,-73.55,41.550000000000026
73054155,3.8568013699,-73.04999999999998,41.55000000000003
72554155,3.8341465753,-72.54999999999998,41.550000000000026
72054155,3.8413993151,-72.05,41.550000000000026
71554155,3.8692152968,-71.55,41.550000000000026
71054155,3.7787159817,-71.04999999999998,41.550000000000026
70554155,3.8029,-70.55,41.550000000000026
70054155,3.7970666667,-70.04999999999998,41.550000000000026
124554105,4.0826945205,-124.54999999999998,41.05000000000001
124054105,4.281580137,-124.05,41.05000000000001
123554105,5.6091968037,-123.54999999999998,41.05000000000001
123054105,5.9114511416,-123.05,41.05000000000001
122554105,6.4785961187,-122.55,41.05000000000001
122054105,6.4214755708,-122.05,41.05000000000001
121554105,6.4616869863,-121.55,41.050000000000004
121054105,6.3737004566,-121.04999999999998,41.05000000000001
120554105,6.437536758,-120.55,41.05000000000001
120054105,6.5114488584,-120.04999999999998,41.05000000000001
119554105,6.3968554795,-119.55,41.05000000000001
119054105,6.2363340183,-119.04999999999998,41.05000000000001
118554105,6.7859796804,-118.55,41.05000000000001
118054105,6.4896506849,-118.05,41.05000000000001
117554105,6.5012289954,-117.55,41.05000000000001
117054105,6.5602372146,-117.05,41.05000000000001
116554105,6.4893429224,-116.54999999999998,41.05000000000001
116054105,6.4638694064,-116.05,41.05000000000001
115554105,6.5207050228,-115.54999999999998,41.05000000000001
115054105,5.1192312785,-115.05,41.05000000000001
114554105,6.1886824201,-114.54999999999998,41.05000000000001
114054105,6.2679824201,-114.05,41.05000000000001
113554105,5.6961431507,-113.54999999999998,41.05000000000001
113054105,6.428959589,-113.05,41.05000000000001
112554105,5.3607730594,-112.54999999999998,41.05000000000001
112054105,5.6191721461,-112.04999999999998,41.05000000000001
111554105,5.8308833333,-111.54999999999998,41.05000000000001
111054105,5.6280043379,-111.05,41.05000000000001
110554105,6.0796063927,-110.54999999999998,41.05000000000001
110054105,5.9456388128,-110.04999999999998,41.05000000000001
109554105,5.7358835616,-109.55,41.05000000000001
109054105,5.9126093607,-109.04999999999998,41.05000000000001
108554105,6.0831906393,-108.55,41.05000000000001
108054105,5.9782134703,-108.04999999999998,41.05000000000001
107554105,5.7199431507,-107.54999999999998,41.05000000000001
107054105,5.2880716895,-107.05,41.05000000000001
106554105,5.7558694064,-106.54999999999998,41.05000000000001
106054105,5.7787826484,-106.05,41.05000000000001
105554105,5.606256621,-105.54999999999998,41.05000000000001
105054105,5.5133342466,-105.05,41.05000000000001
104554105,5.7075609589,-104.54999999999998,41.05000000000001
104054105,5.7593627854,-104.05,41.05000000000001
103554105,5.7888705479,-103.54999999999998,41.05000000000001
103054105,5.703726484,-103.04999999999998,41.05000000000001
102554105,5.6554568493,-102.54999999999998,41.05000000000001
102054105,5.5628022831,-102.04999999999998,41.05000000000001
101554105,5.5933721461,-101.54999999999998,41.05000000000001
101054105,5.5077257991,-101.04999999999998,41.05000000000001
100554105,5.4132894977,-100.55,41.05000000000001
100054105,5.3093835616,-100.04999999999998,41.05000000000001
99554105,5.2404712329,-99.55,41.05000000000001
99054105,5.0132899543,-99.05,41.05000000000001
98554105,4.92481621,-98.54999999999998,41.05000000000001
98054105,4.8111365297,-98.04999999999998,41.05000000000001
97554105,4.78526621,-97.55,41.05000000000001
97054105,4.7033417808,-97.05,41.05000000000001
96554105,4.5612504566,-96.54999999999998,41.05000000000001
96054105,4.496240411,-96.05,41.05000000000001
95554105,4.3842445205,-95.54999999999998,41.05000000000001
95054105,4.4104440639,-95.04999999999998,41.05000000000001
94554105,4.4720979452,-94.54999999999998,41.05000000000001
94054105,4.3764899543,-94.04999999999998,41.05000000000001
93554105,4.3037141553,-93.55,41.05000000000001
93054105,4.278703653,-93.04999999999998,41.05000000000001
92554105,4.226002968,-92.55,41.05000000000001
92054105,4.1634324201,-92.04999999999998,41.05000000000001
91554105,4.0767429224,-91.55,41.05000000000001
91054105,4.0584557078,-91.04999999999998,41.05000000000001
90554105,3.9957452055,-90.55,41.05000000000001
90054105,3.9708440639,-90.04999999999998,41.05000000000001
89554105,3.949986758,-89.54999999999998,41.05000000000001
89054105,3.9502883562,-89.04999999999998,41.05000000000001
88554105,3.8594707763,-88.55,41.050000000000004
88054105,3.8281726027,-88.04999999999998,41.05000000000001
87554105,3.7791675799,-87.54999999999998,41.05000000000001
87054105,3.7121442922,-87.05,41.05000000000001
86554105,3.6576586758,-86.54999999999998,41.05000000000001
86054105,3.6365424658,-86.05,41.050000000000004
85554105,3.5750856164,-85.54999999999998,41.05000000000001
85054105,3.5878643836,-85.04999999999998,41.05000000000001
84554105,3.5784431507,-84.54999999999998,41.05000000000001
84054105,3.5204883562,-84.04999999999998,41.05000000000001
83554105,3.4763986301,-83.54999999999998,41.05000000000001
83054105,3.474486758,-83.04999999999998,41.05000000000001
82554105,3.4654929224,-82.55,41.05000000000001
82054105,3.4515646119,-82.04999999999998,41.05000000000001
