highway,longitude,latitude
traffic_signals,-0.1747989,51.5441591
crossing,-0.0953055,51.5060143
traffic_signals,-0.10411,51.512024
crossing,-0.1440296,51.5240624
crossing,-0.0971956,51.5151255
crossing,-0.128753,51.5243913
traffic_signals,-0.134634,51.5095788
crossing,-0.1336094,51.5100659
traffic_signals,-0.1844119,51.484184
traffic_signals,-0.1883859,51.5154328
crossing,-0.1502983,51.5142536
crossing,-0.1538183,51.513972
crossing,-0.1491475,51.5142929
crossing,-0.1490008,51.5144
crossing,-0.1514541,51.5141504
crossing,-0.1537669,51.5138155
crossing,-0.1561744,51.5136916
crossing,-0.1513946,51.5142406
crossing,-0.1513322,51.5140952
crossing,-0.1490855,51.5144363
crossing,-0.1560144,51.5138061
crossing,-0.1582181,51.5133823
crossing,-0.1559211,51.5136239
crossing,-0.150197,51.5141945
crossing,-0.1492663,51.5143694
crossing,-0.1582683,51.5135004
crossing,-0.1501414,51.5142689
crossing,-0.1571608,51.5135756
crossing,-0.1502422,51.5143086
crossing,-0.1590443,51.5135195
crossing,-0.1446327,51.4967063
crossing,-0.1448633,51.4965851
crossing,-0.1452554,51.496034
crossing,-0.1447482,51.4968041
crossing,-0.1460162,51.4970969
crossing,-0.1453642,51.4960563
crossing,-0.1450383,51.4961288
crossing,-0.1461726,51.4970079
crossing,-0.1339093,51.4977595
crossing,-0.1358469,51.4974497
crossing,-0.1355685,51.4973302
traffic_signals,-0.1144792,51.5045881
crossing,-0.1393272,51.5324189
crossing,-0.1349925,51.4888368
traffic_signals,-0.1435439,51.4928817
traffic_signals,-0.175443,51.4892288
crossing,-0.1497739,51.5026015
traffic_signals,-0.1508941,51.5034098
crossing,-0.1017241,51.5161543
crossing,-0.0416529,51.4746433
crossing,-0.1288187,51.5075436
traffic_signals,-0.1287627,51.5076692
crossing,-0.1287367,51.5076106
traffic_signals,-0.1279469,51.5072181
crossing,-0.1270177,51.5079233
traffic_signals,-0.1274043,51.5075305
traffic_signals,-0.1252403,51.5403777
traffic_signals,-0.1249901,51.5405183
crossing,-0.1242016,51.5300966
crossing,-0.1578977,51.5229624
crossing,-0.1077924,51.5230705
crossing,-0.0484044,51.4934852
crossing,-0.0481572,51.4936114
crossing,-0.0595003,51.5191756
crossing,-0.0855978,51.5167611
crossing,-0.1291262,51.4885847
crossing,-0.1293128,51.488502
crossing,-0.1292619,51.4888808
crossing,-0.13466,51.4888153
crossing,-0.0933899,51.5124136
crossing,-0.0933168,51.512505
traffic_signals,-0.0837554,51.514257
crossing,-0.083813,51.5144104
crossing,-0.0897422,51.5146499
traffic_signals,-0.0887398,51.5173076
crossing,-0.0768321,51.5135561
crossing,-0.0364471,51.4756868
crossing,-0.1346522,51.5099867
crossing,-0.1350094,51.5099944
crossing,-0.1348971,51.5101219
crossing,-0.134399,51.5101961
traffic_signals,-0.1257088,51.5256449
crossing,-0.1277113,51.5248068
traffic_signals,-0.0890653,51.5173932
crossing,-0.1293857,51.4969953
crossing,-0.1293725,51.4967655
crossing,-0.129243,51.496922
crossing,-0.1024155,51.5298932
traffic_signals,-0.1045216,51.5312272
crossing,-0.1903594,51.4868385
traffic_signals,-0.1159661,51.529813
crossing,-0.1359367,51.5222802
crossing,-0.1093185,51.5317999
crossing,-0.0237854,51.5053319
crossing,-0.0237517,51.5054635
crossing,-0.0258929,51.505564
crossing,-0.0258568,51.5057036
crossing,-0.1398365,51.5070798
traffic_signals,-0.1049976,51.5176854
crossing,-0.1419062,51.5380914
crossing,-0.1422411,51.536812
crossing,-0.1388975,51.5393649
crossing,-0.1275791,51.5287153
crossing,-0.1072083,51.5176732
crossing,-0.107857,51.5178005
crossing,-0.107307,51.5178813
crossing,-0.108037,51.5177318
crossing,-0.0899297,51.5134388
crossing,-0.0970088,51.5160311
crossing,-0.0968503,51.5170121
crossing,-0.1522009,51.5065753
traffic_signals,-0.1518641,51.5065266
crossing,-0.1524207,51.5064213
crossing,-0.0907798,51.5253537
crossing,-0.1064417,51.5318948
crossing,-0.1062278,51.5317729
crossing,-0.1062716,51.5320553
crossing,-0.1052839,51.5315713
crossing,-0.1052774,51.5317443
crossing,-0.1215158,51.486214
crossing,-0.1454191,51.5238724
crossing,-0.145386,51.5239883
crossing,-0.1481861,51.5353525
crossing,-0.1471878,51.5354793
crossing,-0.1468947,51.5358599
crossing,-0.1464641,51.5367437
crossing,-0.1440185,51.5384582
crossing,-0.1427265,51.5388936
crossing,-0.1439826,51.5385848
crossing,-0.142683,51.5390273
crossing,-0.142094,51.5409187
crossing,-0.141952,51.5427493
crossing,-0.1418284,51.542833
crossing,-0.1418683,51.5425759
crossing,-0.1348627,51.5245121
crossing,-0.1316572,51.5227856
crossing,-0.1325796,51.5224021
crossing,-0.1326875,51.5224975
crossing,-0.1327067,51.522413
crossing,-0.1339312,51.5203347
crossing,-0.1303712,51.520343
crossing,-0.1339127,51.5200812
traffic_signals,-0.1276411,51.5287793
traffic_signals,-0.0257317,51.5094472
traffic_signals,-0.0414886,51.4747038
crossing,-0.0744988,51.5203365
crossing,-0.0952026,51.4942978
crossing,-0.0952398,51.4942282
traffic_signals,-0.0779011,51.5132043
traffic_signals,-0.0424284,51.5105645
crossing,-0.1242422,51.5297032
crossing,-0.1209828,51.5303601
crossing,-0.1223973,51.5305917
,-0.1225982,51.5308202
crossing,-0.1320037,51.5268335
crossing,-0.1320776,51.5269201
crossing,-0.1359279,51.5254688
crossing,-0.128073,51.5246697
crossing,-0.0871518,51.5204633
crossing,-0.0872557,51.5205952
crossing,-0.1118246,51.5224539
crossing,-0.192428,51.4886604
crossing,-0.0701197,51.5403566
crossing,-0.1269759,51.5117592
crossing,-0.1414011,51.4947951
crossing,-0.1704346,51.4788761
crossing,-0.1267622,51.4843791
crossing,-0.0852863,51.5119513
crossing,-0.13376,51.5264803
crossing,-0.1333392,51.5264997
crossing,-0.1323826,51.5269081
crossing,-0.05676,51.5379498
traffic_signals,-0.1017271,51.5198084
crossing,-0.1328317,51.5070268
crossing,-0.1897805,51.4801804
crossing,-0.1017403,51.5197095
crossing,-0.1017052,51.5197935
crossing,-0.1226267,51.5063997
crossing,-0.1021091,51.5226579
crossing,-0.1040837,51.5257182
crossing,-0.1042017,51.5257937
crossing,-0.103914,51.5258347
crossing,-0.1039985,51.5259444
crossing,-0.1020274,51.5224011
crossing,-0.1018454,51.5225544
crossing,-0.1022719,51.5225269
traffic_signals,-0.1494964,51.5024245
crossing,-0.1104249,51.5248993
crossing,-0.1443082,51.5150363
crossing,-0.1553773,51.5173703
crossing,-0.1552737,51.5174581
crossing,-0.1554354,51.5175049
crossing,-0.1557711,51.5182083
crossing,-0.1563003,51.51936
crossing,-0.1562064,51.5194674
crossing,-0.1563645,51.5195282
crossing,-0.1765716,51.5135738
crossing,-0.1438536,51.5225989
crossing,-0.156672,51.5202311
crossing,-0.1565742,51.5203144
crossing,-0.1567365,51.5203891
crossing,-0.1573838,51.5218201
crossing,-0.1577716,51.5220256
crossing,-0.1573085,51.5221058
crossing,-0.1573518,51.5222043
traffic_signals,-0.1195321,51.5163844
crossing,-0.0506479,51.5096534
crossing,-0.142863,51.5172639
crossing,-0.1427551,51.5172844
crossing,-0.1429956,51.5173492
crossing,-0.1415798,51.5175039
crossing,-0.1417554,51.5175791
crossing,-0.1925675,51.5373958
crossing,-0.1874337,51.5397925
crossing,-0.1872206,51.5397692
traffic_signals,-0.187375,51.539871
crossing,-0.1871947,51.5398922
traffic_signals,-0.1825339,51.5315669
traffic_signals,-0.1875317,51.5335177
traffic_signals,-0.1802763,51.5346747
traffic_signals,-0.1782819,51.535395
crossing,-0.0462516,51.47439
crossing,-0.1000613,51.5264165
crossing,-0.0999814,51.5265436
crossing,-0.100157,51.5266209
crossing,-0.0522161,51.496151
crossing,-0.0521617,51.4963725
crossing,-0.0524356,51.496412
crossing,-0.0525896,51.496418
crossing,-0.0523543,51.4964744
traffic_signals,-0.1659486,51.5199292
crossing,-0.1654557,51.5205796
crossing,-0.1653334,51.520573
traffic_signals,-0.1599584,51.5154998
traffic_signals,-0.130353,51.5077627
crossing,-0.131196,51.5078178
crossing,-0.1311173,51.5078465
crossing,-0.1809115,51.4859792
crossing,-0.1569803,51.511029
crossing,-0.1561197,51.5100126
crossing,-0.1442115,51.5234634
crossing,-0.1423994,51.5393993
crossing,-0.1276732,51.5247713
traffic_signals,-0.0757624,51.5049076
traffic_signals,-0.0749936,51.506031
traffic_signals,-0.1281246,51.5073469
traffic_signals,-0.1272816,51.5002538
traffic_signals,-0.1928906,51.5321194
crossing,-0.1764529,51.5306823
traffic_signals,-0.1544728,51.5154205
crossing,-0.1521838,51.5157843
crossing,-0.1509762,51.5159906
traffic_signals,-0.1513001,51.5169256
crossing,-0.0975892,51.5051798
crossing,-0.1084079,51.5234395
crossing,-0.0866577,51.5106203
crossing,-0.0867483,51.5107122
crossing,-0.0857211,51.5108591
crossing,-0.0838943,51.513407
traffic_signals,-0.0816674,51.5134937
traffic_signals,-0.1044541,51.5071335
crossing,-0.1043266,51.5072482
crossing,-0.1044381,51.5109515
traffic_signals,-0.1021514,51.511021
crossing,-0.0980233,51.5132244
crossing,-0.0984717,51.5132812
crossing,-0.173354,51.5148555
crossing,-0.17485,51.5159063
traffic_signals,-0.1692937,51.5191377
crossing,-0.1691732,51.5191758
crossing,-0.1692669,51.5192171
crossing,-0.1131852,51.5265823
crossing,-0.1185469,51.5271776
crossing,-0.1184498,51.5272629
crossing,-0.0316412,51.5122794
traffic_signals,-0.0734266,51.5091063
traffic_signals,-0.0738427,51.5095284
traffic_signals,-0.0734887,51.5093688
traffic_signals,-0.1241443,51.530244
traffic_signals,-0.0741276,51.5100297
crossing,-0.1479606,51.5145201
traffic_signals,-0.1470437,51.5147808
traffic_signals,-0.149597,51.5161025
crossing,-0.1429547,51.5174747
crossing,-0.0921581,51.5137844
crossing,-0.0919666,51.5150769
crossing,-0.1428455,51.517492
crossing,-0.1191232,51.511442
traffic_signals,-0.1175934,51.5131312
crossing,-0.0778694,51.5132035
traffic_signals,-0.1625865,51.5435892
crossing,-0.0743689,51.5184204
crossing,-0.0742972,51.5202305
traffic_signals,-0.083273,51.5260262
crossing,-0.0259225,51.509625
crossing,-0.0791537,51.5236412
crossing,-0.080163,51.5242556
crossing,-0.081762,51.5251313
crossing,-0.0877844,51.5261219
traffic_signals,-0.0878287,51.5261888
crossing,-0.0791043,51.5237298
crossing,-0.0804117,51.5243999
crossing,-0.0744804,51.5193501
crossing,-0.0744649,51.5201055
traffic_signals,-0.1514593,51.5019444
traffic_signals,-0.1139414,51.5046182
crossing,-0.1146521,51.5042557
traffic_signals,-0.1132906,51.5045119
crossing,-0.1268913,51.5078623
traffic_signals,-0.1190403,51.5112136
traffic_signals,-0.0634988,51.519856
crossing,-0.126756,51.5169353
crossing,-0.1269684,51.5169972
crossing,-0.1258871,51.5171136
crossing,-0.1262671,51.5161945
crossing,-0.0966353,51.5129252
crossing,-0.1489961,51.4928523
traffic_signals,-0.1227556,51.5369769
crossing,-0.1369338,51.5158552
crossing,-0.1368698,51.5159236
crossing,-0.0894696,51.5147838
crossing,-0.0896461,51.5148432
crossing,-0.0855566,51.5168201
crossing,-0.0854488,51.5168546
crossing,-0.0971965,51.5201452
traffic_signals,-0.126403,51.5010903
traffic_signals,-0.1275269,51.5010089
crossing,-0.1134497,51.5113039
crossing,-0.0493664,51.4843939
traffic_signals,-0.1043588,51.5352341
crossing,-0.1169523,51.5016055
crossing,-0.1700407,51.5018912
traffic_signals,-0.1787959,51.5189271
traffic_signals,-0.1760176,51.5358817
traffic_signals,-0.078039,51.5273515
crossing,-0.0805489,51.5269381
crossing,-0.0803944,51.5268456
crossing,-0.0803643,51.527008
crossing,-0.1320178,51.4834516
crossing,-0.1319788,51.4834053
crossing,-0.0813759,51.5267649
crossing,-0.0811988,51.5267929
crossing,-0.0812759,51.5268477
crossing,-0.1511345,51.52299
crossing,-0.1509778,51.523079
crossing,-0.1508441,51.5231986
crossing,-0.1041625,51.5119314
traffic_signals,-0.1356847,51.5418427
crossing,-0.1241882,51.5011076
crossing,-0.12586,51.5009116
traffic_signals,-0.1261314,51.5012043
crossing,-0.1259947,51.5022209
traffic_signals,-0.1262443,51.4999135
traffic_signals,-0.126236,51.5002653
traffic_signals,-0.1276537,51.5002407
traffic_signals,-0.1264067,51.5010258
traffic_signals,-0.1260883,51.5001984
crossing,-0.1261912,51.5022247
traffic_signals,-0.1440103,51.5386139
traffic_signals,-0.1441064,51.5383866
traffic_signals,-0.1438359,51.5384164
crossing,-0.1421909,51.5393397
crossing,-0.1352846,51.5314655
crossing,-0.1409658,51.5371738
traffic_signals,-0.1425273,51.5387975
crossing,-0.14239,51.5389211
crossing,-0.1243448,51.4864471
crossing;traffic_signals,-0.1243387,51.4862222
crossing,-0.0256737,51.5039486
crossing,-0.0253207,51.5040335
crossing,-0.0252026,51.5032832
crossing,-0.1348626,51.5098248
crossing,-0.0618171,51.5267558
crossing,-0.0738475,51.500336
crossing,-0.0738166,51.500375
crossing,-0.0736966,51.5004227
traffic_signals,-0.1015185,51.4774872
crossing,-0.1034216,51.5167034
crossing,-0.1071923,51.5177415
crossing,-0.1077281,51.5175599
crossing,-0.1073888,51.5179213
crossing,-0.1052858,51.5183949
crossing,-0.1055333,51.5184634
traffic_signals,-0.1165313,51.4834651
crossing,-0.1165009,51.4834406
crossing,-0.0393792,51.5299479
crossing,-0.0744581,51.5184049
traffic_signals,-0.0730366,51.5113166
traffic_signals,-0.1011082,51.4957722
crossing,-0.0242645,51.5090143
traffic_signals,-0.0605805,51.4987835
traffic_signals,-0.0461015,51.474454
crossing,-0.1486113,51.519009
crossing,-0.1485531,51.5191099
crossing,-0.1427501,51.5201626
crossing,-0.1194569,51.5112578
traffic_signals,-0.0278819,51.5120488
traffic_signals,-0.028261,51.5116625
crossing,-0.1395888,51.5008963
crossing,-0.1236562,51.5009525
crossing,-0.1239222,51.5010964
traffic_signals,-0.1238764,51.5011909
traffic_signals,-0.1240298,51.5011731
crossing,-0.0416135,51.4745616
crossing,-0.0415444,51.4748414
traffic_signals,-0.1848253,51.5197084
traffic_signals,-0.1673933,51.5179467
crossing,-0.1259745,51.5170336
crossing,-0.126345,51.4842733
crossing,-0.1228799,51.4844739
traffic_signals,-0.1259875,51.4845017
crossing,-0.1229788,51.4846194
crossing,-0.1216817,51.4860715
crossing,-0.1239919,51.4861703
crossing,-0.1219316,51.4861378
traffic_signals,-0.1220846,51.4861535
traffic_signals,-0.1220507,51.4862304
crossing,-0.1242821,51.4863463
crossing,-0.123344,51.4864815
crossing,-0.1236895,51.4866576
traffic_signals,-0.1398918,51.4803365
crossing,-0.1265393,51.4843173
traffic_signals,-0.1455703,51.4777484
crossing,-0.1902816,51.4896703
crossing,-0.1610436,51.5014799
traffic_signals,-0.1612036,51.5014759
crossing,-0.1611454,51.5015329
traffic_signals,-0.1609435,51.5016613
crossing,-0.1613412,51.5016776
crossing,-0.1612332,51.5017623
crossing,-0.160048,51.5018319
traffic_signals,-0.1604728,51.5018643
crossing,-0.160197,51.5019177
traffic_signals,-0.152257,51.5028465
traffic_signals,-0.1363361,51.5098567
crossing,-0.1359517,51.5098925
crossing,-0.1332198,51.5100376
crossing,-0.133475,51.5101435
crossing,-0.1269226,51.5119139
crossing,-0.1270846,51.5119689
crossing,-0.1022847,51.5120466
crossing,-0.0934957,51.5122851
crossing,-0.0941871,51.512319
crossing,-0.093375,51.5123243
crossing,-0.0941829,51.5124249
crossing,-0.0940202,51.5124724
traffic_signals,-0.114542,51.5128587
crossing,-0.1305351,51.5164162
traffic_signals,-0.1229633,51.5172989
traffic_signals,-0.1203754,51.5174046
traffic_signals,-0.1199087,51.5194992
traffic_signals,-0.0887691,51.5131488
crossing,-0.0888778,51.5132058
crossing,-0.0887857,51.5132396
crossing,-0.0899022,51.5132479
traffic_signals,-0.0900625,51.5132672
crossing,-0.089941,51.5133069
traffic_signals,-0.0884301,51.5133428
crossing,-0.0885454,51.5133473
crossing,-0.0892944,51.5133741
crossing,-0.0885428,51.513398
crossing,-0.088595,51.5134947
traffic_signals,-0.0884864,51.5135583
crossing,-0.088967,51.5135276
crossing,-0.0886602,51.5135346
crossing,-0.0889752,51.517323
crossing,-0.088952,51.5173741
crossing,-0.1240446,51.5093037
crossing,-0.1240796,51.5093344
traffic_signals,-0.1195975,51.511205
traffic_signals,-0.1213792,51.5104611
traffic_signals,-0.1215798,51.5104584
traffic_signals,-0.144005,51.508975
crossing,-0.1408148,51.5130717
crossing,-0.1584426,51.5133367
crossing,-0.0738458,51.5145655
traffic_signals,-0.0735483,51.5094874
traffic_signals,-0.0744475,51.5098115
traffic_signals,-0.0729508,51.5111601
crossing,-0.071498,51.5083174
crossing,-0.0895956,51.5101592
crossing,-0.0658573,51.5148134
traffic_signals,-0.0858358,51.5107531
traffic_signals,-0.0857147,51.5109076
traffic_signals,-0.0858643,51.510941
traffic_signals,-0.0859477,51.5110012
traffic_signals,-0.1256681,51.5256149
crossing,-0.104524,51.5310115
crossing,-0.1053254,51.5186489
crossing,-0.0956533,51.5241716
crossing,-0.0957343,51.5243432
traffic_signals,-0.1070714,51.51766
crossing,-0.1433332,51.5237853
traffic_signals,-0.1338386,51.5265601
crossing,-0.1170342,51.501707
traffic_signals,-0.1142694,51.5045124
traffic_signals,-0.1168461,51.5001533
traffic_signals,-0.1164976,51.5003748
traffic_signals,-0.1167854,51.5004791
traffic_signals,-0.1160754,51.5007028
crossing,-0.115576,51.5008178
traffic_signals,-0.1158367,51.5009272
traffic_signals,-0.1042027,51.5314065
traffic_signals,-0.0842457,51.5262925
crossing,-0.0839567,51.5263955
crossing,-0.1163592,51.5026651
traffic_signals,-0.1608643,51.5123026
traffic_signals,-0.1627329,51.5130884
traffic_signals,-0.1756114,51.5127688
crossing,-0.0765158,51.487956
crossing,-0.0765209,51.4878154
crossing,-0.0764917,51.4880544
crossing,-0.0760953,51.4882214
crossing,-0.0761825,51.4878577
crossing,-0.0761129,51.4879915
traffic_signals,-0.0759915,51.4880418
crossing,-0.0760897,51.4880763
crossing,-0.0778654,51.4889183
crossing,-0.0777353,51.488958
traffic_signals,-0.077738,51.4888039
traffic_signals,-0.1314616,51.4895341
traffic_signals,-0.1316252,51.4897166
crossing,-0.1384319,51.4880397
crossing,-0.1384513,51.4882215
crossing,-0.1449793,51.4966079
traffic_signals,-0.1515022,51.5017637
traffic_signals,-0.116809,51.5369508
traffic_signals,-0.1045281,51.5038579
crossing,-0.1085225,51.4858085
crossing,-0.0715952,51.4926699
traffic_signals;crossing,-0.1622688,51.5017885
traffic_signals,-0.1622652,51.5024595
crossing,-0.0737205,51.4931792
crossing,-0.0739194,51.4933382
crossing,-0.075821,51.5013312
crossing,-0.072785,51.5102438
traffic_signals,-0.0750726,51.5112594
traffic_signals,-0.0750491,51.5111375
traffic_signals,-0.0742593,51.5100551
traffic_signals,-0.0328731,51.544683
crossing,-0.1020479,51.5062551
crossing,-0.1044459,51.5053773
crossing,-0.0361713,51.4756067
crossing,-0.0334696,51.5254387
crossing,-0.0488595,51.5135375
crossing,-0.027335,51.5079179
crossing,-0.0271677,51.5079221
crossing,-0.0741189,51.5146285
crossing,-0.0860114,51.4949673
crossing,-0.0628438,51.5183052
crossing,-0.0423901,51.5104857
crossing,-0.0423705,51.5105766
crossing,-0.1754887,51.5129249
traffic_signals,-0.1761335,51.5115798
traffic_signals,-0.0619141,51.51487
crossing,-0.0619046,51.514835
crossing,-0.0686308,51.5148507
traffic_signals,-0.14031,51.5078458
crossing,-0.1420527,51.5152292
traffic_signals,-0.1414889,51.5141298
traffic_signals,-0.141692,51.5144776
traffic_signals,-0.1412322,51.5153396
crossing,-0.1413312,51.5136525
crossing,-0.0771381,51.5331094
crossing,-0.1300842,51.506155
traffic_signals,-0.10813,51.4973323
traffic_signals,-0.08641,51.5095206
traffic_signals,-0.1035568,51.4783464
crossing,-0.1141103,51.531307
traffic_signals,-0.1039822,51.5353481
traffic_signals,-0.1033899,51.5431589
crossing,-0.1030649,51.5431832
traffic_signals,-0.1030219,51.5431859
traffic_signals,-0.1599865,51.5018487
traffic_signals,-0.1609741,51.5015121
crossing,-0.1623399,51.5017134
crossing,-0.1495587,51.5024269
crossing,-0.0301837,51.5447946
crossing,-0.0310613,51.5446416
traffic_signals,-0.1035491,51.5356068
crossing,-0.1435119,51.5238325
crossing,-0.1488055,51.5232852
traffic_signals,-0.1476163,51.5234924
crossing,-0.1476674,51.5234819
traffic_signals,-0.148752,51.523293
traffic_signals,-0.120371,51.5193652
traffic_signals,-0.120808,51.5191541
crossing,-0.1212633,51.5189012
traffic_signals,-0.1200567,51.519512
crossing,-0.1212023,51.5188457
crossing,-0.1251464,51.5172093
traffic_signals,-0.1247897,51.5171398
crossing,-0.1249533,51.5170594
traffic_signals,-0.1249347,51.5170234
crossing,-0.1248611,51.5171337
crossing,-0.1250695,51.5171011
crossing,-0.1789138,51.4938169
crossing,-0.1747299,51.4936622
crossing,-0.1781998,51.4922725
crossing,-0.171723,51.491959
crossing,-0.178372,51.4919672
crossing,-0.178169,51.4921432
crossing,-0.1719712,51.491681
crossing,-0.1786495,51.4939321
crossing,-0.1713927,51.4920169
crossing,-0.1746042,51.4938144
crossing,-0.1748544,51.4940927
crossing,-0.1787767,51.4937216
crossing,-0.1786069,51.4937365
crossing,-0.1784655,51.4938577
crossing,-0.178813,51.4939112
traffic_signals,-0.1034179,51.4913079
traffic_signals,-0.1006608,51.4932945
crossing,-0.1017411,51.4951902
crossing,-0.0417436,51.5304668
traffic_signals,-0.1657389,51.5207774
crossing,-0.16568,51.5207838
crossing,-0.164516,51.5208312
traffic_signals,-0.1645285,51.5209541
crossing,-0.1658611,51.5206435
traffic_signals,-0.1658004,51.5206501
crossing,-0.1644718,51.5209637
traffic_signals,-0.1638109,51.520963
crossing,-0.1638771,51.5209512
traffic_signals,-0.165342,51.5206986
crossing,-0.163788,51.5210873
traffic_signals,-0.1381934,51.5253075
crossing,-0.1376473,51.5242633
crossing,-0.1223158,51.5335588
crossing,-0.1224321,51.5334681
crossing,-0.1223204,51.5334912
traffic_signals,-0.1223374,51.5335693
traffic_signals,-0.1223474,51.5334006
traffic_signals,-0.1224306,51.533417
crossing,-0.1213116,51.5190847
crossing,-0.1207586,51.5191824
crossing,-0.1207621,51.5190655
traffic_signals,-0.1212643,51.5190412
crossing,-0.1211111,51.519118
traffic_signals,-0.1211621,51.5191403
traffic_signals,-0.1207269,51.5190841
traffic_signals,-0.1210486,51.5187988
crossing,-0.1202784,51.5175069
traffic_signals,-0.1203999,51.5177727
crossing,-0.1204175,51.5174894
crossing,-0.1205799,51.5175907
traffic_signals,-0.1199908,51.5176656
crossing,-0.1205047,51.5177274
crossing,-0.120156,51.5176513
crossing,-0.1203868,51.5177443
crossing,-0.1197235,51.5164076
crossing,-0.119578,51.5164474
crossing,-0.1039626,51.5356393
crossing,-0.1036584,51.5356255
traffic_signals,-0.1040333,51.5354495
crossing,-0.1036082,51.5355801
crossing,-0.1037811,51.53569
crossing,-0.104364,51.5351051
traffic_signals,-0.1048052,51.5345093
crossing,-0.1042987,51.5350157
traffic_signals,-0.1047619,51.534376
crossing,-0.1058528,51.5332448
crossing,-0.1059977,51.5332851
traffic_signals,-0.1051333,51.5343014
traffic_signals,-0.1057816,51.5333335
crossing,-0.1010869,51.5306475
crossing,-0.1033858,51.5303894
traffic_signals,-0.1044183,51.5313971
crossing,-0.1044684,51.5314737
traffic_signals,-0.1044941,51.5315446
crossing,-0.1053087,51.5316884
traffic_signals,-0.104973,51.534338
crossing,-0.1628751,51.5210431
crossing,-0.1383887,51.5568762
crossing,-0.1406265,51.513025
crossing,-0.0973715,51.5198806
crossing,-0.0972635,51.5198895
crossing,-0.097507,51.5200045
crossing,-0.1354305,51.4975066
crossing,-0.1341479,51.4977942
crossing,-0.1338465,51.4978891
crossing,-0.1061965,51.5332684
crossing,-0.0777763,51.527013
crossing,-0.0923156,51.5137049
traffic_signals,-0.1144862,51.5042633
crossing,-0.1154847,51.5106852
traffic_signals,-0.1214563,51.4929288
traffic_signals,-0.1215859,51.492591
traffic_signals,-0.1218541,51.4923043
crossing,-0.0328339,51.544657
crossing,-0.0312852,51.5448112
crossing,-0.0311771,51.5447319
traffic_signals,-0.0326391,51.5445334
crossing,-0.0865129,51.4940492
crossing,-0.0866613,51.4939681
crossing,-0.0865654,51.4943254
crossing,-0.0862439,51.494888
crossing,-0.0864093,51.4942537
crossing,-0.0860061,51.4948641
traffic_signals,-0.0861397,51.4948177
crossing,-0.1285713,51.4794342
crossing,-0.1286052,51.4796718
crossing,-0.1282689,51.4799122
traffic_signals,-0.127049,51.4835641
crossing,-0.1229364,51.4843313
crossing,-0.1249336,51.4843589
crossing,-0.1266533,51.4844677
crossing,-0.1231221,51.4846278
traffic_signals,-0.1237701,51.4863068
traffic_signals,-0.085052,51.4947271
traffic_signals,-0.08474,51.4947319
traffic_signals,-0.0866965,51.494313
traffic_signals,-0.0854204,51.4937974
traffic_signals,-0.0850642,51.4937265
traffic_signals,-0.0851779,51.4940759
crossing,-0.0849799,51.494671
traffic_signals,-0.0852828,51.4936821
traffic_signals,-0.0864068,51.4942083
crossing,-0.0812998,51.4906826
traffic_signals,-0.0812227,51.4907737
traffic_signals,-0.0810698,51.4906198
traffic_signals,-0.0813758,51.4906433
traffic_signals,-0.0808754,51.4907517
crossing,-0.0810647,51.490761
traffic_signals,-0.0863489,51.4838473
crossing,-0.0862973,51.4838615
crossing,-0.0862437,51.4837985
traffic_signals,-0.0858433,51.483912
crossing,-0.0878328,51.4834201
traffic_signals,-0.0883377,51.4833137
traffic_signals,-0.0861427,51.4837168
crossing,-0.0861458,51.4837619
crossing,-0.085992,51.4837105
crossing,-0.0862442,51.4837303
traffic_signals,-0.0862153,51.4837053
crossing,-0.0880394,51.4834654
traffic_signals,-0.0773107,51.5026871
traffic_signals,-0.0773455,51.5024683
traffic_signals,-0.0770769,51.5028869
traffic_signals,-0.100534,51.4934769
traffic_signals,-0.1002412,51.4934411
crossing,-0.1001889,51.4934181
crossing,-0.1004361,51.4935778
traffic_signals,-0.1005397,51.4931465
traffic_signals,-0.0628284,51.5182657
crossing,-0.0626153,51.5184545
traffic_signals,-0.0630847,51.5184164
traffic_signals,-0.0628561,51.5186364
crossing,-0.0630298,51.5184264
crossing,-0.0630656,51.5183462
crossing,-0.0628386,51.5186016
crossing,-0.0624125,51.5185813
crossing,-0.0560857,51.5199242
traffic_signals,-0.0566865,51.5198042
crossing,-0.056643,51.519812
crossing,-0.056087,51.5198327
traffic_signals,-0.0559932,51.5198453
crossing,-0.0561638,51.5196738
crossing,-0.0563345,51.5196912
crossing,-0.056369,51.5200313
crossing,-0.0564907,51.5199528
crossing,-0.1246549,51.4811287
traffic_signals,-0.1214164,51.492365
crossing,-0.1207199,51.4946444
crossing,-0.1208842,51.4946578
crossing,-0.0735913,51.5090882
crossing,-0.0737444,51.5090484
crossing,-0.0733981,51.5090764
crossing,-0.0736694,51.5090011
traffic_signals,-0.0736078,51.5090075
traffic_signals,-0.0735555,51.5090585
traffic_signals,-0.0734404,51.5089729
crossing,-0.073681,51.5095276
crossing,-0.0736033,51.5094043
crossing,-0.0734838,51.5093195
crossing,-0.0476879,51.509794
traffic_signals,-0.1433233,51.5241785
crossing,-0.1432987,51.5240891
traffic_signals,-0.1433832,51.5241633
crossing,-0.1434156,51.5240865
crossing,-0.1433524,51.5239937
crossing,-0.1435901,51.5240152
crossing,-0.1440557,51.5239663
traffic_signals,-0.1442311,51.5238778
traffic_signals,-0.1443352,51.5241625
crossing,-0.0995808,51.4951414
crossing,-0.1786325,51.4953879
crossing,-0.1792182,51.4953396
crossing,-0.178936,51.4954374
