highway,longitude,latitude
bus_stop,0.1124587,51.4945185
bus_stop,0.1125022,51.4946758
bus_stop,-0.1878819,51.5396678
bus_stop,-0.1864878,51.5389746
bus_stop,-0.1877892,51.5401662
bus_stop,-0.1889413,51.5390839
bus_stop,-0.1866983,51.5399399
bus_stop,-0.2699765,51.5292524
bus_stop,-0.177849,51.532456
bus_stop,-0.2749407,51.5340818
bus_stop,-0.2747926,51.5341185
bus_stop,0.0927588,51.5477801
bus_stop,0.0797555,51.5347727
bus_stop,-0.0693587,51.4985808
bus_stop,-0.0707774,51.4988977
bus_stop,-0.0792319,51.4990549
bus_stop,-0.0794866,51.4981021
bus_stop,0.2130111,51.5293426
bus_stop,0.1111143,51.4975018
bus_stop,0.1212388,51.4893574
bus_stop,0.1214173,51.4893433
bus_stop,0.1090904,51.4940847
bus_stop,0.1070786,51.4932597
bus_stop,-0.0899375,51.5844833
bus_stop,-0.0900628,51.5841195
bus_stop,-0.1698049,51.5891711
bus_stop,-0.0010105,51.5127727
bus_stop,-0.0009568,51.5125089
bus_stop,-0.2185713,51.3682689
bus_stop,0.2146464,51.5630618
bus_stop,0.2123687,51.5622938
bus_stop,0.2116943,51.5628208
bus_stop,0.2064103,51.5536089
bus_stop,0.2062101,51.5534207
bus_stop,-0.3070481,51.6059369
bus_stop,-0.3063293,51.605987
bus_stop,-0.2070342,51.6066941
bus_stop,-0.0982211,51.5506221
bus_stop,-0.0980612,51.5508001
bus_stop,-0.2415061,51.5530429
bus_stop,-0.2425001,51.5530578
bus_stop,-0.1029595,51.4805615
bus_stop,-0.005931,51.5140995
bus_stop,-0.0058638,51.5142571
bus_stop,-0.136251,51.417801
bus_stop,-0.136906,51.4172532
bus_stop,-0.1274861,51.4089981
bus_stop,-0.1257546,51.4973806
bus_stop,-0.1256249,51.4976465
bus_stop,-0.2497123,51.496987
bus_stop,-0.2250955,51.540357
bus_stop,-0.2342556,51.5337244
bus_stop,-0.233314,51.5338675
bus_stop,0.2297415,51.5550431
bus_stop,0.2298206,51.5546597
bus_stop,-0.1854818,51.4577032
bus_stop,-0.0023233,51.5479782
bus_stop,-0.0005944,51.5459321
bus_stop,-0.1193778,51.5684757
bus_stop,-0.1182848,51.5689016
bus_stop,0.0564267,51.3823009
bus_stop,-0.3212501,51.480549
bus_stop,-0.3215447,51.4809001
bus_stop,-0.3011627,51.5404435
bus_stop,-0.3014159,51.5403325
bus_stop,-0.3099627,51.5321049
bus_stop,-0.3115348,51.5320916
bus_stop,-0.297382,51.5356136
bus_stop,-0.2690897,51.5019793
bus_stop,-0.3021132,51.5380174
bus_stop,-0.3023924,51.538017
bus_stop,-0.3021106,51.5378991
bus_stop,-0.3023923,51.5379008
bus_stop,-0.1641249,51.5271355
bus_stop,-0.1645368,51.5275363
bus_stop,-0.0172566,51.619818
bus_stop,-0.016987,51.6202516
bus_stop,-0.0849013,51.4872688
bus_stop,-0.0844342,51.4870656
bus_stop,-0.0742311,51.4936489
bus_stop,-0.0743772,51.4935555
bus_stop,0.0614154,51.4330971
bus_stop,0.0591976,51.5336113
bus_stop,0.0584065,51.5336293
bus_stop,-0.1184057,51.3688066
bus_stop,-0.1182227,51.3687685
bus_stop,-0.1874654,51.5526298
bus_stop,0.0251758,51.4487843
bus_stop,-0.1891488,51.5920042
bus_stop,-0.1155536,51.6260831
bus_stop,-0.1148255,51.6251934
bus_stop,-0.2565376,51.39066
bus_stop,-0.2595183,51.3906115
bus_stop,0.0253785,51.4316428
bus_stop,0.0264875,51.4315573
bus_stop,0.1992184,51.5479531
bus_stop,0.1987768,51.5473851
bus_stop,-0.1342904,51.427235
bus_stop,-0.1340968,51.4274721
bus_stop,-0.1858925,51.3571988
bus_stop,-0.1869644,51.3568595
bus_stop,-0.1604387,51.4224447
bus_stop,-0.1626942,51.42399
bus_stop,-0.1617512,51.4235969
bus_stop,-0.1048204,51.5737714
bus_stop,-0.0760656,51.6110643
bus_stop,-0.0334337,51.4735312
bus_stop,-0.0320972,51.4733023
bus_stop,-0.0120462,51.638477
bus_stop,-0.0122745,51.6374555
bus_stop,0.1028665,51.3940358
bus_stop,0.1002057,51.3940024
bus_stop,0.1051248,51.3933666
bus_stop,0.0965431,51.3943601
bus_stop,0.0966704,51.3942067
bus_stop,-0.3107411,51.5190248
bus_stop,-0.085669,51.5745524
bus_stop,-0.0875741,51.5737117
bus_stop,-0.0874081,51.5735609
bus_stop,-0.0746419,51.5557029
bus_stop,-0.0744273,51.5561966
bus_stop,-0.1632979,51.4676701
bus_stop,0.0116,51.5372113
bus_stop,0.0133319,51.5370712
bus_stop,0.0303737,51.4889752
bus_stop,-0.0610213,51.4921688
bus_stop,-0.0572753,51.5351377
bus_stop,-0.0600347,51.4091624
bus_stop,-0.0589215,51.408969
bus_stop,-0.0603292,51.4083398
bus_stop,-0.0633934,51.406716
bus_stop,-0.0645636,51.4063011
bus_stop,-0.0678883,51.4128497
bus_stop,-0.0727789,51.4158619
bus_stop,-0.0728457,51.4156933
bus_stop,-0.0634917,51.6143643
bus_stop,-0.0635878,51.6147644
bus_stop,-0.0653896,51.6145565
bus_stop,-0.0651109,51.6148712
bus_stop,-0.0518131,51.3785478
bus_stop,-0.0510287,51.378497
bus_stop,-0.1047435,51.531669
bus_stop,-0.1049053,51.5315226
bus_stop,-0.1050048,51.5313209
bus_stop,-0.000192,51.5429188
bus_stop,-0.09759,51.5161144
bus_stop,-0.2553251,51.6025797
bus_stop,-0.4530957,51.4546648
bus_stop,-0.4532027,51.4544843
bus_stop,0.0959701,51.441797
bus_stop,0.0956143,51.441148
bus_stop,0.0110168,51.4861628
bus_stop,-0.055599,51.5064972
bus_stop,0.0219745,51.4733261
bus_stop,0.0222303,51.4732497
bus_stop,-0.2179109,51.5539141
bus_stop,-0.2183316,51.5538349
bus_stop,-0.2175602,51.5533969
bus_stop,0.1925529,51.5259159
bus_stop,-0.0086123,51.6453077
bus_stop,0.0438884,51.3073362
bus_stop,0.0429343,51.3073575
bus_stop,-0.2547086,51.6227495
bus_stop,-0.254324,51.6228402
bus_stop,0.0053505,51.5590235
bus_stop,-0.0239931,51.3533355
bus_stop,-0.0239889,51.3531952
bus_stop,0.1081872,51.4333921
bus_stop,0.1076223,51.4331811
bus_stop,0.0451854,51.4605219
bus_stop,0.0441513,51.4605759
bus_stop,-0.463092,51.5176105
bus_stop,-0.4632932,51.5174512
bus_stop,-0.4631137,51.5206936
bus_stop,-0.4622134,51.5187307
bus_stop,-0.4628142,51.5196588
bus_stop,-0.1764039,51.5368615
bus_stop,-0.0385559,51.5289773
bus_stop,-0.0381481,51.528795
bus_stop,-0.0479532,51.5134623
bus_stop,0.2002768,51.5475461
bus_stop,0.2006468,51.5471435
bus_stop,0.0510763,51.4643938
bus_stop,0.0509201,51.4636792
bus_stop,0.1353348,51.4479609
bus_stop,0.1340366,51.4468408
bus_stop,-0.0421606,51.4698389
bus_stop,-0.1158253,51.4830568
bus_stop,-0.1161692,51.4830955
bus_stop,-0.2744145,51.4034869
bus_stop,-0.2751334,51.4035974
bus_stop,-0.1387358,51.5704751
bus_stop,-0.137933,51.5706724
bus_stop,-0.1328677,51.5668146
bus_stop,-0.1329753,51.5665312
bus_stop,0.1475354,51.5962024
bus_stop,0.1466284,51.595665
bus_stop,-0.2048446,51.5954146
bus_stop,-0.2051466,51.5949685
bus_stop,-0.0838552,51.5441668
bus_stop,-0.0375277,51.4315181
bus_stop,-0.0377104,51.4318172
bus_stop,-0.0018162,51.4377802
bus_stop,-0.3314617,51.533561
bus_stop,-0.3213952,51.5165392
bus_stop,-0.3221748,51.5166214
bus_stop,-0.3222084,51.5162945
bus_stop,-0.1863405,51.6135617
bus_stop,-0.1861193,51.6133693
bus_stop,-0.224018,51.5090211
bus_stop,-0.2244771,51.5074838
bus_stop,-0.2246404,51.5084637
bus_stop,-0.2237713,51.5086108
bus_stop,-0.2237909,51.5083406
bus_stop,-0.223701,51.5085271
bus_stop,-0.2236959,51.5087427
bus_stop,-0.0777598,51.3481916
bus_stop,-0.0781434,51.348443
bus_stop,-0.0333965,51.6821684
bus_stop,-0.0338387,51.6810903
bus_stop,-0.4330935,51.5842749
bus_stop,-0.4320887,51.5835945
bus_stop,-0.1408122,51.6278423
bus_stop,-0.1404566,51.6275602
bus_stop,-0.0810213,51.6639054
bus_stop,-0.1967716,51.4582711
bus_stop,-0.1960639,51.4584555
bus_stop,-0.1367749,51.4973724
bus_stop,-0.1377889,51.4971161
bus_stop,-0.3786551,51.5479055
bus_stop,-0.3792043,51.5475064
bus_stop,0.148058,51.5359102
bus_stop,0.1482429,51.5351138
bus_stop,-0.1259902,51.4167365
bus_stop,-0.1261536,51.4170976
bus_stop,0.0431112,51.53116
bus_stop,-0.2241131,51.4124166
bus_stop,-0.2244682,51.4120703
bus_stop,-0.2277369,51.4184014
bus_stop,-0.0709864,51.6273563
bus_stop,-0.0689,51.3449095
bus_stop,-0.0684904,51.344754
bus_stop,-0.2046505,51.5138676
bus_stop,0.2323438,51.5973648
bus_stop,0.2324819,51.5972384
bus_stop,-0.4032783,51.4685553
bus_stop,-0.4034949,51.4689762
bus_stop,-0.1119756,51.5459326
bus_stop,0.0921858,51.3925029
bus_stop,0.0916611,51.3929095
bus_stop,-0.2554894,51.6155073
bus_stop,-0.1512526,51.4174838
bus_stop,-0.1523574,51.416679
bus_stop,-0.0731815,51.5645927
bus_stop,-0.071836,51.5643424
bus_stop,-0.0716295,51.5643315
bus_stop,-0.1272119,51.5314719
bus_stop,-0.1307536,51.4256652
bus_stop,-0.1306922,51.4255336
bus_stop,-0.1308572,51.4251014
bus_stop,-0.134574,51.4187248
bus_stop,-0.1343445,51.4186859
bus_stop,-0.2943061,51.4040509
bus_stop,0.0152296,51.5444402
bus_stop,0.0138195,51.5439558
bus_stop,-0.1588314,51.5723927
bus_stop,-0.1575332,51.5720927
bus_stop,-0.2394613,51.4181772
bus_stop,-0.1317564,51.4484304
bus_stop,-0.1323991,51.4469208
bus_stop,-0.1315338,51.448553
bus_stop,-0.1165829,51.4448095
bus_stop,-0.1167663,51.4447308
bus_stop,-0.0810907,51.4112662
bus_stop,-0.2343005,51.5826725
bus_stop,-0.2336293,51.583149
bus_stop,-0.2914221,51.520502
bus_stop,0.114132,51.3853716
bus_stop,-0.2879979,51.4144128
bus_stop,-0.0187086,51.5136453
bus_stop,-0.4515358,51.5521942
bus_stop,-0.4510259,51.5521362
bus_stop,0.103419,51.3895171
bus_stop,0.1031132,51.3894535
bus_stop,-0.0768621,51.5274234
bus_stop,-0.2838505,51.3841712
bus_stop,-0.2829316,51.3844462
bus_stop,-0.021746,51.535071
bus_stop,0.1208791,51.3696229
bus_stop,0.1763516,51.6036201
bus_stop,0.1753728,51.6039607
bus_stop,0.1756522,51.6032308
bus_stop,-0.1026385,51.4402559
bus_stop,-0.1047068,51.4407654
bus_stop,-0.298997,51.4077464
bus_stop,-0.2994784,51.4076881
bus_stop,-0.0560318,51.4107446
bus_stop,-0.054712,51.4115558
bus_stop,-0.1722219,51.5419128
bus_stop,-0.2375728,51.4105854
bus_stop,-0.238017,51.4106058
bus_stop,-0.1643506,51.5346736
bus_stop,-0.1629607,51.5351734
bus_stop,0.23576,51.5947075
bus_stop,0.2359209,51.5947847
bus_stop,-0.0847216,51.5857328
bus_stop,0.1805762,51.478675
bus_stop,-0.1340709,51.6392048
bus_stop,-0.1340037,51.6390566
bus_stop,-0.0830394,51.5854679
bus_stop,-0.2026434,51.3451062
bus_stop,-0.2025348,51.3459683
bus_stop,0.0788258,51.4521693
bus_stop,0.0756612,51.4518031
bus_stop,0.0735283,51.4518762
bus_stop,0.0811316,51.4481519
bus_stop,0.0813644,51.4478284
bus_stop,0.0816135,51.4451313
bus_stop,0.0815215,51.4445851
bus_stop,-0.4125743,51.5119867
bus_stop,-0.4125098,51.5118331
bus_stop,-0.0762833,51.4655189
bus_stop,-0.1951799,51.4277697
bus_stop,-0.1945243,51.4277371
bus_stop,-0.2596687,51.4699123
bus_stop,-0.2614257,51.4697769
bus_stop,-0.3674929,51.5290263
bus_stop,-0.3672956,51.528206
bus_stop,0.2567062,51.5698279
bus_stop,0.2568409,51.5695479
bus_stop,-0.0819234,51.5980126
bus_stop,-0.0831099,51.5978521
bus_stop,-0.2574665,51.5620822
bus_stop,-0.1027587,51.5237515
bus_stop,-0.4054957,51.5320186
bus_stop,-0.1672719,51.584344
bus_stop,-0.168336,51.5830054
bus_stop,-0.168114,51.5830796
bus_stop,0.218974,51.5787685
bus_stop,0.2190231,51.5779221
bus_stop,-0.0710822,51.492765
bus_stop,0.1251125,51.5514831
bus_stop,0.1238296,51.5515448
bus_stop,0.1229508,51.5511277
bus_stop,-0.280668,51.6044785
bus_stop,-0.2811224,51.604111
bus_stop,-0.2698252,51.5915712
bus_stop,-0.2724587,51.5905026
bus_stop,-0.4256287,51.5123642
bus_stop,-0.1747299,51.4699801
bus_stop,-0.1738897,51.469822
bus_stop,-0.0567294,51.6509715
bus_stop,-0.0565382,51.6510657
bus_stop,-0.0117308,51.5739442
bus_stop,-0.0781729,51.6633831
bus_stop,-0.0777355,51.6632301
bus_stop,-0.0779423,51.6631348
bus_stop,0.0226136,51.5228632
bus_stop,0.0219176,51.5221646
bus_stop,0.0232946,51.5225275
bus_stop,-0.311861,51.3915079
bus_stop,-0.3113811,51.3916156
bus_stop,0.0367721,51.4691826
bus_stop,0.0360105,51.4690054
bus_stop,-0.2509408,51.4895902
bus_stop,-0.250536,51.4893719
bus_stop,-0.0898366,51.4913385
bus_stop,-0.0895926,51.4913612
bus_stop,0.202389,51.5873184
bus_stop,0.2007827,51.586725
bus_stop,0.2071461,51.5788647
bus_stop,-0.1487285,51.4409156
bus_stop,-0.1485119,51.4408498
bus_stop,-0.1490413,51.4473414
bus_stop,-0.03653,51.5461091
bus_stop,0.1538124,51.5298208
bus_stop,0.1535684,51.5296721
bus_stop,0.1673461,51.5384063
bus_stop,0.165386,51.539385
bus_stop,0.1652993,51.5396294
bus_stop,-0.0725042,51.3558278
bus_stop,-0.0729891,51.3559841
bus_stop,-0.2885507,51.561051
bus_stop,-0.4196786,51.5256936
bus_stop,-0.4188744,51.5267533
bus_stop,-0.0980475,51.5228739
bus_stop,0.2248268,51.5962574
bus_stop,0.222808,51.5954357
bus_stop,0.0261048,51.618814
bus_stop,0.0260154,51.6187055
bus_stop,-0.1321355,51.3659683
bus_stop,-0.215929,51.5312375
bus_stop,-0.2162482,51.5310449
bus_stop,0.062254,51.4077719
bus_stop,0.0629889,51.4082114
bus_stop,-0.3316663,51.4636547
bus_stop,-0.3317162,51.462933
bus_stop,0.0814254,51.5471811
bus_stop,0.0822332,51.5472232
bus_stop,-0.3572547,51.6093162
bus_stop,-0.3567548,51.6091786
bus_stop,-0.2165687,51.5306108
bus_stop,-0.216275,51.5304751
bus_stop,0.0932084,51.487193
bus_stop,-0.2158049,51.3306838
bus_stop,-0.2158024,51.330378
bus_stop,-0.1124706,51.6443426
bus_stop,-0.0824601,51.558497
bus_stop,0.0895892,51.4768039
bus_stop,-0.0363483,51.3459778
bus_stop,0.0701148,51.5011709
bus_stop,0.0700497,51.5010754
bus_stop,-0.0205721,51.4402656
bus_stop,-0.0196951,51.4392584
bus_stop,-0.1254661,51.4407735
bus_stop,0.0131342,51.4460045
bus_stop,0.0140892,51.4452588
bus_stop,0.014284,51.4452388
bus_stop,0.0132073,51.4458654
bus_stop,-0.0908831,51.537024
bus_stop,-0.0903586,51.5367486
bus_stop,-0.0258473,51.4987453
bus_stop,0.0762521,51.5370255
bus_stop,0.0770102,51.5360192
bus_stop,0.0948781,51.546355
bus_stop,0.0941674,51.5452716
bus_stop,0.0947027,51.5461574
bus_stop,0.0980273,51.5408326
bus_stop,0.0998797,51.5402329
bus_stop,0.1258,51.5387485
bus_stop,0.1251894,51.5386427
bus_stop,0.0812311,51.5902562
bus_stop,0.0811468,51.5903853
bus_stop,0.0812911,51.5879934
bus_stop,0.0810493,51.5865341
bus_stop,0.0710983,51.5370583
bus_stop,0.0784013,51.5380382
bus_stop,0.0780252,51.5380953
bus_stop,0.0785287,51.5381734
bus_stop,0.0780698,51.5379884
bus_stop,-0.2178491,51.5236362
bus_stop,-0.2173084,51.5236519
bus_stop,-0.250038,51.4967953
bus_stop,-0.2515522,51.5640841
bus_stop,-0.2499405,51.5651628
bus_stop,-0.4765067,51.5548054
bus_stop,-0.4768526,51.5542063
bus_stop,-0.269837,51.5136007
bus_stop,-0.2699851,51.5130697
bus_stop,-0.3720119,51.4258903
bus_stop,-0.3725545,51.4258121
bus_stop,0.2178283,51.5228745
bus_stop,0.2174892,51.5227245
bus_stop,-0.1925027,51.5415381
bus_stop,-0.0812545,51.4096722
bus_stop,-0.1293026,51.4607001
bus_stop,-0.1291054,51.4605071
bus_stop,-0.1200213,51.4601624
bus_stop,-0.1202318,51.46
bus_stop,-0.2769204,51.5077134
bus_stop,-0.264723,51.4964525
bus_stop,-0.2648357,51.4961485
bus_stop,-0.2642801,51.4960799
bus_stop,-0.2682029,51.5293575
bus_stop,-0.2481086,51.5344097
bus_stop,-0.2674053,51.5067511
bus_stop,-0.2685995,51.5066989
bus_stop,-0.2602538,51.5064867
bus_stop,-0.2601612,51.5063878
bus_stop,-0.1180175,51.5283322
bus_stop,-0.11663,51.5286269
bus_stop,-0.2671959,51.505923
bus_stop,-0.268167,51.5062568
bus_stop,-0.27748,51.5083318
bus_stop,-0.2771902,51.5084205
bus_stop,-0.0382964,51.4308931
bus_stop,-0.0385146,51.4311159
bus_stop,-0.0821319,51.5943707
bus_stop,-0.0014524,51.3365922
bus_stop,-0.0012022,51.3363357
bus_stop,-0.0382066,51.3539807
bus_stop,-0.0388103,51.3538915
bus_stop,-0.0183651,51.3640296
bus_stop,-0.0182652,51.3639367
bus_stop,-0.0007962,51.3709079
bus_stop,-0.0631158,51.3436514
bus_stop,-0.0020273,51.370732
bus_stop,-0.0021522,51.3704951
bus_stop,-0.0321089,51.3563724
bus_stop,-0.0321706,51.3564645
bus_stop,-0.0323826,51.3564695
bus_stop,-0.0326588,51.3564914
bus_stop,-0.0325435,51.3564158
bus_stop,-0.0809907,51.3792454
bus_stop,-0.082356,51.3794123
bus_stop,-0.0700446,51.3817448
bus_stop,-0.0695199,51.3819046
bus_stop,-0.0883126,51.3742716
bus_stop,-0.0877193,51.3734667
bus_stop,-0.2038153,51.4974584
bus_stop,-0.2032238,51.4975362
bus_stop,-0.0074514,51.5832552
bus_stop,-0.0071647,51.583136
bus_stop,-0.1997545,51.5880541
bus_stop,-0.2373055,51.5064482
bus_stop,-0.236982,51.5063397
bus_stop,-0.4229529,51.5324085
bus_stop,-0.4250384,51.5334189
bus_stop,-0.1231342,51.5096743
bus_stop,-0.4219957,51.5320463
bus_stop,-0.0879793,51.553337
bus_stop,-0.3729046,51.5327515
bus_stop,-0.3727553,51.5326471
bus_stop,-0.1034537,51.3462391
bus_stop,-0.1031359,51.3463676
bus_stop,-0.1270481,51.5434543
bus_stop,-0.1259479,51.5428522
bus_stop,-0.1273884,51.5432439
bus_stop,-0.1341662,51.5425516
bus_stop,-0.1339105,51.5424576
bus_stop,0.074524,51.4355676
bus_stop,-0.322776,51.4599398
bus_stop,-0.3227662,51.4608324
bus_stop,-0.3001587,51.5251352
bus_stop,-0.211038,51.5318967
bus_stop,0.0486333,51.5319987
bus_stop,0.0830204,51.5940472
bus_stop,0.0815537,51.5941995
bus_stop,-0.3143535,51.5399915
bus_stop,-0.3149016,51.5399368
bus_stop,0.2094418,51.5435236
bus_stop,0.2092598,51.5434262
bus_stop,-0.1165489,51.3563324
bus_stop,0.1141354,51.5631542
bus_stop,0.1153087,51.5630461
bus_stop,-0.2527471,51.5938208
bus_stop,-0.2134665,51.5432036
bus_stop,-0.0310646,51.6654875
bus_stop,-0.0320383,51.6653643
bus_stop,-0.2998395,51.4865057
bus_stop,-0.2998343,51.4861857
bus_stop,-0.0930143,51.4824313
bus_stop,-0.0945223,51.4816698
bus_stop,-0.0930413,51.4823242
bus_stop,0.0659443,51.4196871
bus_stop,-0.0325223,51.406765
bus_stop,-0.0303834,51.4066819
bus_stop,-0.0312624,51.4067161
bus_stop,0.0639662,51.5261483
bus_stop,0.0635637,51.526596
bus_stop,-0.2414898,51.5066641
bus_stop,-0.2406835,51.5065239
bus_stop,0.0593591,51.5194943
bus_stop,0.0599309,51.5186506
bus_stop,0.0443579,51.5166033
bus_stop,0.0440416,51.5165256
bus_stop,0.0118283,51.5174957
bus_stop,0.0125337,51.5176894
bus_stop,0.0688722,51.5236241
bus_stop,0.0391302,51.5168407
bus_stop,0.0395544,51.516717
bus_stop,0.0790494,51.5256376
bus_stop,0.0792293,51.5255636
bus_stop,-0.0826758,51.4902246
bus_stop,-0.0917184,51.4534383
bus_stop,-0.0913914,51.4533182
bus_stop,-0.1288625,51.4323728
bus_stop,-0.1286534,51.4326701
bus_stop,-0.1291178,51.4324893
bus_stop,-0.128866,51.4328364
bus_stop,0.129828,51.5594407
bus_stop,0.1303005,51.5581766
bus_stop,0.1135675,51.5518622
bus_stop,0.1478685,51.5599755
bus_stop,0.1495107,51.5614269
bus_stop,0.1518824,51.5608927
bus_stop,-0.1329572,51.3802765
bus_stop,-0.1334302,51.3804966
bus_stop,-0.1309058,51.3759344
bus_stop,-0.1316341,51.3677359
bus_stop,-0.1319423,51.3665779
bus_stop,-0.1313017,51.3676079
bus_stop,-0.1346516,51.3813539
bus_stop,-0.1202817,51.3770617
bus_stop,-0.1198751,51.3769926
bus_stop,-0.1496377,51.3591285
bus_stop,-0.1497705,51.3589219
bus_stop,-0.1505068,51.3592374
bus_stop,-0.1469009,51.3945027
bus_stop,-0.1451638,51.3938588
bus_stop,-0.131662,51.3739885
bus_stop,-0.1317925,51.3731367
bus_stop,-0.1314651,51.372256
bus_stop,-0.1509809,51.3737617
bus_stop,-0.1507257,51.3727901
bus_stop,0.0962472,51.4073205
bus_stop,0.0964054,51.4068943
bus_stop,-0.0308578,51.5193728
bus_stop,-0.4397146,51.4535666
bus_stop,-0.4394843,51.4535571
bus_stop,-0.4249548,51.4402317
bus_stop,-0.4249653,51.4401
bus_stop,-0.4393086,51.4511991
bus_stop,-0.438123,51.4513423
bus_stop,-0.4443864,51.4482069
bus_stop,-0.4457807,51.4484738
bus_stop,-0.4281817,51.4538166
bus_stop,-0.4265837,51.4535634
bus_stop,-0.4259424,51.4542522
bus_stop,-0.4097566,51.4465459
bus_stop,-0.4096968,51.4463299
bus_stop,-0.434493,51.4523048
bus_stop,-0.4285506,51.4536082
bus_stop,-0.0993681,51.3813713
bus_stop,-0.0992981,51.3810515
bus_stop,-0.1240101,51.5190662
bus_stop,-0.1297218,51.4596507
bus_stop,-0.1304782,51.4597025
bus_stop,-0.2558642,51.4966556
bus_stop,-0.2557843,51.4968905
bus_stop,0.0223832,51.5921634
bus_stop,0.0225793,51.5916845
bus_stop,-0.4405573,51.4458774
bus_stop,-0.4409535,51.446123
bus_stop,0.142844,51.4687254
bus_stop,0.1305135,51.4815324
bus_stop,0.1325566,51.4815096
bus_stop,-0.3161131,51.481049
bus_stop,0.1022674,51.4462962
bus_stop,0.1025823,51.4459554
bus_stop,-0.1022645,51.6810755
bus_stop,-0.1678399,51.3776095
bus_stop,-0.1682414,51.3773061
bus_stop,0.0802099,51.3622937
bus_stop,0.1693879,51.5689136
bus_stop,-0.0306269,51.4402476
bus_stop,-0.0288749,51.4410148
bus_stop,0.0996756,51.6054744
bus_stop,0.0994227,51.6053064
bus_stop,-0.1578655,51.6679689
bus_stop,-0.1575845,51.6673652
bus_stop,-0.1584029,51.6676239
bus_stop,-0.1708429,51.6637482
bus_stop,-0.3463943,51.5222783
bus_stop,0.2187886,51.6131965
bus_stop,0.1596324,51.5545967
bus_stop,-0.013055,51.4755894
bus_stop,-0.0134286,51.4747548
bus_stop,-0.3142707,51.437675
bus_stop,-0.3141874,51.4378367
bus_stop,0.0922736,51.5486573
bus_stop,-0.0615328,51.3869182
bus_stop,-0.0637776,51.3848678
bus_stop,-0.0644165,51.384406
bus_stop,-0.0755912,51.37502
bus_stop,-0.0743767,51.3745689
bus_stop,-0.0641062,51.382545
bus_stop,-0.0643438,51.3829175
bus_stop,-0.2418075,51.5018891
bus_stop,-0.1686599,51.6298174
bus_stop,-0.0521209,51.3474714
bus_stop,0.0818634,51.4151364
bus_stop,0.0818061,51.4150011
bus_stop,-0.3647467,51.5245904
bus_stop,-0.3651847,51.5242204
bus_stop,-0.0581948,51.4067644
bus_stop,-0.0575034,51.4062666
bus_stop,-0.0948335,51.6209013
bus_stop,-0.0950038,51.6208359
bus_stop,-0.002453,51.422078
bus_stop,-0.0022709,51.4221218
bus_stop,-0.1285172,51.4275289
bus_stop,-0.2184071,51.5938598
bus_stop,-0.2190894,51.5931756
bus_stop,-0.0090955,51.4067324
bus_stop,-0.1551156,51.6112858
bus_stop,-0.2023813,51.5246685
bus_stop,-0.2029868,51.5248209
bus_stop,0.1773956,51.5898594
bus_stop,0.1775076,51.5895931
bus_stop,-0.2097446,51.4029078
bus_stop,-0.208973,51.4027404
bus_stop,-0.2067301,51.3984055
bus_stop,-0.2072483,51.3981421
bus_stop,-0.2136389,51.383893
bus_stop,0.1393719,51.5719817
bus_stop,0.0496945,51.6053288
bus_stop,0.2175137,51.597802
bus_stop,0.2188605,51.5982701
bus_stop,0.0740034,51.575288
bus_stop,-0.1670365,51.617272
bus_stop,0.0031464,51.5631837
bus_stop,-0.2461288,51.5067782
bus_stop,-0.2452748,51.5070704
bus_stop,-0.2449294,51.5060797
bus_stop,-0.2448469,51.5063048
bus_stop,-0.2443683,51.5066935
bus_stop,-0.1946904,51.5850662
bus_stop,-0.0074502,51.5060336
bus_stop,-0.0076549,51.5063071
bus_stop,-0.3216806,51.4240376
bus_stop,-0.3213123,51.423851
bus_stop,-0.0223974,51.4335042
bus_stop,-0.2944305,51.4046298
bus_stop,-0.0117131,51.4676524
bus_stop,-0.0203601,51.4749841
bus_stop,-0.0205569,51.4746685
bus_stop,-0.0878676,51.4959291
bus_stop,-0.0887555,51.496848
bus_stop,0.0323256,51.34365
bus_stop,0.03221,51.3433692
bus_stop,0.155123,51.4473074
bus_stop,0.1540559,51.4473762
bus_stop,-0.1771663,51.4249549
bus_stop,0.0725844,51.3188157
bus_stop,0.114543,51.3923792
bus_stop,0.1146827,51.3925599
bus_stop,0.0062221,51.4855489
bus_stop,-0.0078836,51.511403
bus_stop,0.095284,51.5355856
bus_stop,0.0946849,51.5354811
bus_stop,0.0245956,51.5665964
bus_stop,0.024968,51.5658561
bus_stop,0.0221616,51.5735055
bus_stop,-0.2532286,51.3933716
bus_stop,-0.2530837,51.3935321
bus_stop,-0.0905529,51.4641539
bus_stop,-0.0907359,51.4630121
bus_stop,-0.1775465,51.5853441
bus_stop,-0.1788246,51.5853455
bus_stop,-0.0431136,51.4089622
bus_stop,-0.0436851,51.4080077
bus_stop,-0.2564748,51.5000435
bus_stop,-0.1558402,51.5186065
bus_stop,0.1178879,51.447985
bus_stop,0.1187037,51.4475274
bus_stop,0.1177638,51.4478867
bus_stop,0.0774858,51.4812635
bus_stop,-0.2081992,51.5147556
bus_stop,-0.1483849,51.3535188
bus_stop,-0.1481015,51.3529429
bus_stop,-0.1206565,51.4533434
bus_stop,-0.1199079,51.4542427
bus_stop,-0.040151,51.5910658
bus_stop,-0.0395684,51.5894178
bus_stop,0.0450498,51.3938511
bus_stop,0.0452431,51.3939717
bus_stop,-0.2291415,51.4021546
bus_stop,-0.2291276,51.4034983
bus_stop,-0.165252,51.4508236
bus_stop,0.107865,51.489695
bus_stop,0.1080229,51.4894462
bus_stop,-0.2340444,51.5065069
bus_stop,-0.2334087,51.5063951
bus_stop,-0.2366905,51.5143865
