highway,longitude,latitude
traffic_signals,0.1783801,51.4517261
crossing,-0.2895274,51.6230924
crossing,-0.1055736,51.5651315
crossing,-0.0203895,51.5719859
traffic_signals,-0.0731687,51.563294
crossing,-0.2569335,51.4356209
crossing,-0.1762041,51.5198974
crossing,-0.0134175,51.7762701
crossing,-0.0054617,51.7720271
traffic_signals,-0.1802372,51.5180421
crossing,-0.2722921,51.5442961
crossing,-0.2729228,51.5448666
crossing,-0.2718334,51.544586
crossing,0.0598566,51.5157711
crossing,-0.1924899,51.4488286
traffic_signals,-0.5714665,51.2399296
crossing,-0.5781163,51.2344564
crossing,-0.1689349,51.5193141
crossing,-0.1118289,51.5947331
traffic_signals,-0.1602882,51.5134204
crossing,-0.1601841,51.5133617
crossing,-0.1605047,51.5133777
traffic_signals,-0.161407,51.5129184
crossing,-0.161656,51.5129588
crossing,-0.1609238,51.5124125
crossing,-0.1740956,51.5121538
crossing,-0.1740109,51.5119101
crossing,-0.1743284,51.5120086
crossing,-0.0421662,51.5112643
crossing,-0.1385689,51.3169509
crossing,-0.1381549,51.3174862
crossing,-0.1379459,51.317104
traffic_signals,-0.2855107,51.4903135
traffic_signals,0.3685185,51.4306886
crossing,-0.1130071,51.4509235
crossing,0.0101789,51.5940344
crossing,0.3341975,51.4286912
crossing,0.3656802,51.4426049
crossing,0.3752037,51.4411343
crossing,0.3522472,51.4254353
crossing,-0.0682261,51.5985851
crossing,-0.0676662,51.598566
crossing,-0.0697347,51.5925234
crossing,-0.4489146,51.5523551
crossing,-0.1906028,51.459341
crossing,0.2358666,51.5590201
traffic_signals,-0.159574,51.5215694
traffic_signals,-0.3933693,51.4750968
traffic_signals,-0.3942049,51.4751994
crossing,-0.3227603,51.5795768
traffic_signals,-0.3471491,51.5690206
traffic_signals,-0.3465265,51.5693553
traffic_signals,-0.5004662,51.4369721
traffic_signals,-0.4996705,51.4369578
traffic_signals,-0.4998635,51.4368632
crossing,-0.0147025,51.4645289
crossing,-0.299018,51.4915836
crossing,0.0538351,51.6331832
traffic_signals,-0.4827583,51.5202058
traffic_signals,-0.4830136,51.5201118
crossing,-0.116696,51.5001754
crossing,-0.4455411,51.5586845
crossing,-0.4223706,51.4667626
crossing,-0.3712972,51.5772122
crossing,-0.3158112,51.5827153
crossing,-0.3069097,51.5864769
crossing,-0.0375492,51.478382
crossing,-0.0256948,51.5031845
traffic_signals,-0.2376219,51.7650855
crossing,-0.1846341,51.4629217
crossing,-0.1845723,51.4627408
crossing,-0.1864216,51.462065
crossing,-0.1862087,51.4618725
traffic_signals,-0.4827378,51.5006828
crossing,-0.4100075,51.4982409
crossing,-0.4127201,51.4801099
crossing,-0.4125441,51.4801817
crossing,-0.3147076,51.499223
crossing,-0.3022367,51.5158532
crossing,-0.3148995,51.4814866
crossing,-0.3227448,51.4606883
traffic_signals,-0.362415,51.5573679
traffic_signals,-0.3971003,51.6576619
crossing,-0.1012643,51.4528348
crossing,-0.1291414,51.4888116
crossing,-0.1296455,51.4884435
crossing,-0.1374698,51.4852027
crossing,-0.1218844,51.5071892
crossing,-0.3051167,51.5115192
crossing,-0.2428903,51.4988229
crossing,-0.4172195,51.5210414
traffic_signals,-0.5775401,51.7528768
crossing,-0.0882548,51.5062359
traffic_signals,-0.3468187,51.5088996
crossing,-0.4078306,51.4981308
traffic_signals,-0.2443339,51.6164317
crossing,-0.3901288,51.6620883
traffic_signals,-0.5772127,51.2357025
crossing,0.0184809,51.4038787
crossing,-0.5968705,51.2504735
traffic_signals,-0.0550631,51.5468428
crossing,-0.2158639,51.4633084
crossing,-0.1885468,51.5195818
traffic_signals,0.021794,51.4742653
,-0.2933437,51.5950241
crossing,-0.0787325,51.4198082
crossing,-0.153992,51.6133172
traffic_signals,0.0950143,51.7779786
crossing,0.0951768,51.7798499
crossing,0.0202913,51.5821105
traffic_signals,-0.2621729,51.5195281
traffic_signals,-0.5364114,51.4351209
traffic_signals,-0.5305151,51.4447913
crossing,-0.0004713,51.5812791
crossing,-0.1322924,51.5646878
traffic_signals,-0.0497404,51.4974957
crossing,-0.1395304,51.5022787
traffic_signals,0.1570885,51.5398355
traffic_signals,0.1634578,51.5375316
traffic_signals,0.1478233,51.5414725
traffic_signals,0.1275994,51.5400763
traffic_signals,-0.5801261,51.2477975
traffic_signals,-0.5712932,51.2477957
traffic_signals,-0.5717788,51.2478227
traffic_signals,-0.571333,51.2481837
traffic_signals,-0.5719293,51.248238
crossing,-0.0999391,51.3798833
traffic_signals,-0.1273873,51.5009846
crossing,-0.0697617,51.4735388
traffic_signals,-0.1061447,51.5330618
traffic_signals,0.0108935,51.5683043
crossing,0.0119013,51.5705452
crossing,-0.0853816,51.5203268
traffic_signals,-0.2432187,51.7494849
crossing,-0.0571356,51.5381057
crossing,-0.0569554,51.538062
traffic_signals,-0.0569071,51.5379565
traffic_signals,-0.203817,51.561346
traffic_signals,-0.1421568,51.5691579
traffic_signals,-0.1639229,51.5894454
traffic_signals,-0.211926,51.5809881
traffic_signals,-0.2075942,51.5687776
traffic_signals,-0.2078003,51.5687184
traffic_signals,-0.2065794,51.566725
crossing,-0.2037441,51.2341948
traffic_signals,-0.0315166,51.3567029
crossing,-0.0894814,51.5174094
crossing,-0.1288441,51.5074604
crossing,0.0602341,51.4800423
traffic_signals,-0.1212813,51.4943783
traffic_signals,-0.3042572,51.4039716
crossing,-0.5389508,51.4358469
traffic_signals,-0.2994211,51.5382673
crossing,-0.5634426,51.2475947
traffic_signals,0.0002696,51.5128485
crossing,-0.0154847,51.5111194
crossing,-0.0316896,51.5123717
traffic_signals,-0.5757736,51.2386525
crossing,-0.2262509,51.5154361
traffic_signals,-0.0874365,51.6173548
crossing,-0.5800032,51.2476405
crossing,-0.5794593,51.2477159
crossing,-0.3005577,51.4134387
traffic_signals,-0.0234062,51.5275573
traffic_signals,-0.2967861,51.4108576
traffic_signals,-0.2969552,51.4107781
traffic_signals,-0.0853822,51.5521591
traffic_signals,-0.0762826,51.5423565
crossing,-0.0752925,51.5491782
crossing,-0.0747985,51.5541531
traffic_signals,-0.2101334,51.2381873
crossing,0.009465,51.5137781
traffic_signals,0.0112122,51.5113955
traffic_signals,0.0114248,51.5114335
traffic_signals,-0.2070286,51.5500915
traffic_signals,-0.0670157,51.4739745
crossing,-0.0628746,51.4740953
crossing,-0.0774536,51.502471
traffic_signals,0.03447,51.5171778
crossing,0.0344619,51.5171419
traffic_signals,-0.5793657,51.2360257
traffic_signals,-0.5772314,51.2358427
traffic_signals,-0.5951566,51.518481
traffic_signals,-0.5793001,51.5155761
traffic_signals,-0.5784242,51.5174063
traffic_signals,0.0603316,51.5143611
traffic_signals,0.0746624,51.5083274
traffic_signals,0.000848,51.4838637
traffic_signals,-0.1165024,51.4868356
crossing,0.1544591,51.4983584
crossing,0.1546647,51.4983992
crossing,0.1546745,51.4981517
traffic_signals,-0.0205951,51.5510395
crossing,-0.0204922,51.5508916
crossing,-0.0204614,51.4663207
crossing,-0.0184674,51.4654996
crossing,-0.2457239,51.5141344
traffic_signals,-0.1416199,51.5176012
crossing,-0.1401473,51.5178607
crossing,-0.0778549,51.4890046
crossing,-0.0780132,51.488888
traffic_signals,-0.0785816,51.5095388
traffic_signals,-0.0739164,51.5090426
crossing,-0.1917655,51.5033856
crossing,-0.1008895,51.5285454
crossing,-0.1057769,51.5640729
traffic_signals,-0.0757563,51.545551
crossing,-0.0913658,51.4942096
crossing,-0.0853704,51.4937118
crossing,-0.0850191,51.4940456
crossing,-0.0848303,51.4946574
crossing,-0.0849339,51.4947661
crossing,0.3312878,51.4268875
crossing,0.0001039,51.5104082
traffic_signals,-0.0868066,51.5258258
crossing,-0.5718201,51.2478524
traffic_signals,-0.5791572,51.2359904
traffic_signals,-0.4530167,51.4980178
traffic_signals,-0.4528511,51.4974842
traffic_signals,-0.4527132,51.4981912
traffic_signals,-0.4531244,51.4973007
traffic_signals,-0.4531452,51.4981157
traffic_signals,-0.4527426,51.4973965
traffic_signals,-0.58197,51.2476335
traffic_signals,-0.1878994,51.4754488
traffic_signals,-0.19189,51.4772776
traffic_signals,0.1950065,51.3879143
traffic_signals,0.1927652,51.3892909
crossing,-0.1942706,51.4800961
crossing,-0.5794492,51.2365218
crossing,-0.5833145,51.2351627
crossing,-0.5793064,51.2359386
crossing,-0.5793046,51.2360293
crossing,-0.3258878,51.2405839
crossing,-0.44377,51.5642456
,-0.1050027,51.4671827
traffic_signals,-0.1647803,51.6999439
traffic_signals,-0.164551,51.7001712
traffic_signals,-0.0722078,51.5735547
crossing,-0.1093121,51.6177467
crossing,-0.1001227,51.4668882
crossing,-0.0961657,51.469774
traffic_signals,-0.1118131,51.4618735
crossing,-0.1165781,51.4593222
crossing,-0.1169225,51.4592421
crossing,-0.1741808,51.5118023
crossing,-0.11859,51.484749
crossing,-0.1184923,51.4848209
crossing,-0.4019615,51.5155435
crossing,-0.4038768,51.5171708
crossing,-0.3962793,51.5148772
crossing,-0.4013769,51.51537
crossing,-0.4040506,51.5172361
traffic_signals,-0.1264043,51.5009795
crossing,-0.126277,51.5001242
crossing,-0.1445844,51.5170761
crossing,-0.1455583,51.5158896
traffic_signals,0.0034712,51.4977998
crossing,0.003459,51.4977591
crossing,0.2137529,51.5920653
traffic_signals,0.2717116,51.6111227
crossing,-0.4129545,51.4800818
crossing,-0.4110098,51.4795501
crossing,-0.4105018,51.4794394
traffic_signals,-0.2030498,51.5078815
traffic_signals,-0.2036783,51.5087038
crossing,-0.6311539,51.5187984
traffic_signals,-0.2216555,51.7789365
traffic_signals,-0.2220733,51.7787918
traffic_signals,-0.4804743,51.5471943
crossing,-0.0875208,51.5245898
crossing,-0.5800241,51.2477354
crossing,-0.196127,51.487275
crossing,-0.5757583,51.2386259
crossing,-0.0509619,51.3997925
crossing,-0.1900247,51.4777321
crossing,-0.5761425,51.2349269
crossing,-0.4446077,51.4532567
crossing,-0.4447511,51.4531673
traffic_signals,-0.1451122,51.5956089
traffic_signals,-0.5773707,51.2369126
traffic_signals,-0.5792555,51.2359204
traffic_signals,-0.578296,51.2353131
traffic_signals,-0.5782039,51.2354187
crossing,-0.2552083,51.4849854
traffic_signals,-0.452433,51.480813
traffic_signals,-0.4526259,51.4821561
traffic_signals,-0.231623,51.5708624
traffic_signals,-0.1955161,51.5397945
traffic_signals,-0.5758497,51.2385082
traffic_signals,-0.5758432,51.2385667
traffic_signals,-0.5765659,51.2384326
traffic_signals,-0.5759223,51.2387918
traffic_signals,-0.5753127,51.2378424
traffic_signals,-0.576153,51.2386524
traffic_signals,-0.5755425,51.2380622
traffic_signals,-0.5756626,51.2379917
crossing,-0.5761369,51.2386742
crossing,-0.5759221,51.2385096
crossing,-0.5758862,51.2386053
crossing,-0.576051,51.2385701
traffic_signals,-0.5744252,51.236481
traffic_signals,-0.5735091,51.2367876
traffic_signals,-0.5731891,51.2367617
crossing,-0.3127708,51.488236
crossing,-0.312997,51.4881831
crossing,-0.0768742,51.5364909
crossing,-0.0711982,51.5627891
traffic_signals,-0.0674682,51.4571265
traffic_signals,-0.0693598,51.4545678
traffic_signals,-0.587589,51.2548672
traffic_signals,-0.5873329,51.2549864
traffic_signals,-0.5836575,51.2534837
traffic_signals,-0.5871507,51.2547314
traffic_signals,-0.5846856,51.253771
traffic_signals,-0.5874474,51.2546588
traffic_signals,-0.5898645,51.2667689
traffic_signals,-0.5892902,51.2667416
crossing,-0.4979599,51.4369347
crossing,-0.4981325,51.4370188
crossing,-0.0724564,51.5839047
crossing,-0.0723813,51.5828726
crossing,-0.0721948,51.5829083
crossing,-0.0725461,51.5829576
crossing,-0.0763999,51.4881711
traffic_signals,-0.0595452,51.5909557
traffic_signals,-0.0597813,51.5907423
traffic_signals,-0.0637502,51.5894411
crossing,-0.0613899,51.5889725
traffic_signals,-0.0471117,51.3980997
crossing,-0.0474095,51.398139
crossing,-0.0471903,51.398184
traffic_signals,-0.1308903,51.4892527
crossing,-0.1315107,51.489443
crossing,-0.131642,51.4895392
crossing,-0.1317311,51.4895387
traffic_signals,-0.5633685,51.2475983
traffic_signals,-0.5601149,51.2480023
traffic_signals,-0.5595186,51.2479965
crossing,-0.5598927,51.2481217
crossing,-0.5597335,51.248156
crossing,-0.5790495,51.2314384
traffic_signals,-0.57135,51.248693
traffic_signals,-0.5716769,51.247838
traffic_signals,-0.5712347,51.2479379
traffic_signals,-0.5718649,51.2480782
traffic_signals,-0.5715276,51.2481727
traffic_signals,-0.5715771,51.2489308
traffic_signals,-0.5717246,51.2487117
traffic_signals,-0.5713979,51.2487392
crossing,-0.1646829,51.5502935
crossing,-0.1859255,51.5021059
traffic_signals,-0.5093096,51.4846407
traffic_signals,-0.5093525,51.4845271
crossing,-0.0841542,51.5181775
crossing,-0.0615037,51.5880237
crossing,-0.2225397,51.4930911
crossing,-0.2224195,51.4929838
traffic_signals,-0.2227261,51.493023
crossing,-0.2246812,51.4928846
crossing,-0.2249017,51.4929015
crossing,-0.1443865,51.4934171
crossing,-0.1044337,51.5315289
traffic_signals,-0.4876347,51.5382251
traffic_signals,-0.4879859,51.5382123
crossing,-0.2159677,51.5041831
crossing,-0.2190363,51.5041476
crossing,-0.2156757,51.5048979
traffic_signals,-0.2118057,51.5056136
crossing,-0.2156621,51.5047501
crossing,-0.2161801,51.5040681
crossing,-0.2261425,51.514915
crossing,-0.2350602,51.5143901
crossing,-0.2351518,51.5144775
crossing,-0.1446646,51.5058149
crossing,-0.1464307,51.5049563
crossing,-0.1463467,51.5048907
crossing,-0.4488819,51.5519606
crossing,-0.1586628,51.5125083
crossing,-0.1614967,51.5131145
crossing,-0.1602524,51.5132038
crossing,-0.1613726,51.5130097
crossing,-0.0375763,51.5240128
traffic_signals,-0.5149147,51.4354526
crossing,-0.5151862,51.4352785
crossing,-0.0420182,51.5224572
crossing,-0.0397315,51.5230568
crossing,-0.2757425,51.4694655
crossing,-0.2757716,51.4693263
crossing,-0.3006079,51.4645905
crossing,-0.3003657,51.4645412
traffic_signals,-0.4198774,51.418926
traffic_signals,-0.4200611,51.4193857
crossing,-0.1580788,51.5530868
crossing,-0.1581895,51.5532278
crossing,-0.1583083,51.5531991
traffic_signals,-0.5714388,51.2396216
traffic_signals,-0.5716547,51.2397599
traffic_signals,-0.5712729,51.2397696
crossing,-0.3260664,51.2957212
traffic_signals,-0.5802323,51.2476639
crossing,-0.5800858,51.2478177
traffic_signals,-0.5796228,51.2475227
traffic_signals,-0.5798498,51.2479137
crossing,-0.5793566,51.2475828
crossing,-0.5794149,51.247818
crossing,-0.5794386,51.2476472
crossing,-0.5798664,51.2475751
crossing,-0.5836632,51.2480901
traffic_signals,-0.5837288,51.2480913
traffic_signals,-0.581721,51.2474909
crossing,-0.5818014,51.2474979
traffic_signals,-0.571514,51.2429913
traffic_signals,-0.5713252,51.243254
traffic_signals,-0.1970863,51.5091483
traffic_signals,-0.1953606,51.5092774
traffic_signals,-0.1950175,51.5092653
crossing,-0.1953262,51.5091991
crossing,-0.1952256,51.5091388
crossing,-0.1953604,51.5091128
crossing,-0.1989245,51.5086506
traffic_signals,-0.1997542,51.5085826
crossing,-0.1988401,51.5087359
crossing,-0.3333272,51.4452195
traffic_signals,-0.4799151,51.5443474
traffic_signals,-0.4802157,51.5444467
traffic_signals,-0.4821312,51.5452292
crossing,-0.4811412,51.5449838
crossing,-0.4824136,51.5448055
traffic_signals,-0.4803905,51.5445675
crossing,-0.2220701,51.4995868
crossing,-0.4831777,51.5482443
traffic_signals,-0.640144,51.3371368
crossing,-0.1360968,51.503798
crossing,-0.5882902,51.249275
crossing,0.0053376,51.5547361
crossing,-0.391066,51.654686
traffic_signals,-0.1787936,51.4938325
crossing,-0.1249994,51.5171855
traffic_signals,-0.6151381,51.5636652
crossing,-0.0690402,51.4706226
traffic_signals,-0.0727496,51.5112742
traffic_signals,-0.180915,51.5856045
traffic_signals,-0.1808624,51.5857298
crossing,-0.1412376,51.5243167
traffic_signals,-0.1490759,51.5233088
crossing,-0.1792391,51.5917391
crossing,-0.2076376,51.4550662
traffic_signals,-0.4486131,51.5523456
traffic_signals,-0.4489765,51.552251
crossing,-0.4486023,51.5518947
traffic_signals,-0.4485344,51.5520077
traffic_signals,-0.5349009,51.500059
traffic_signals,-0.5347147,51.5000069
crossing,-0.3035602,51.4647216
crossing,-0.3037063,51.4648128
crossing,-0.4479491,51.5543777
crossing,-0.4478034,51.5544575
crossing,-0.4379085,51.5698317
crossing,-0.4377088,51.5698699
crossing,0.0002175,51.5125604
crossing,-0.0002918,51.5125241
crossing,0.0000296,51.5125714
crossing,-0.0001237,51.512552
crossing,0.0379006,51.5089305
crossing,0.0348333,51.5096577
crossing,0.0377214,51.5089687
traffic_signals,-0.545933,51.2580167
crossing,-0.2921072,51.6212679
crossing,-0.294724,51.621363
crossing,-0.2106768,51.5268954
traffic_signals,-0.2056361,51.237588
traffic_signals,-0.0886911,51.5174828
traffic_signals,-0.0878245,51.5190503
traffic_signals,-0.1502921,51.5431602
crossing,-0.0646782,51.4833978
crossing,-0.0662289,51.484064
crossing,-0.1234917,51.485901
traffic_signals,-0.1695497,51.5198739
crossing,-0.3579832,51.4519484
crossing,-0.357888,51.4509085
crossing,-0.1417581,51.5395184
crossing,-0.2180612,51.5045884
crossing,-0.3046481,51.5151497
crossing,-0.3027979,51.5162363
crossing,-0.1103783,51.5890883
crossing,-0.11045,51.5890144
crossing,-0.1101147,51.588756
crossing,-0.1105067,51.5888966
crossing,-0.1107093,51.5889617
traffic_signals,-0.0869037,51.6158316
traffic_signals,0.2319187,51.461435
crossing,0.1119701,51.3446681
crossing,0.0865125,51.3568577
traffic_signals,-0.0786007,51.5204304
traffic_signals,-0.4288589,51.3347988
crossing,-0.1159226,51.5180519
traffic_signals,-0.0936913,51.517454
traffic_signals,-0.146972,51.4534922
traffic_signals,-0.1232527,51.4871723
crossing,-0.1262374,51.5206128
crossing,-0.0737753,51.4933351
crossing,-0.2075892,51.5264736
traffic_signals,-0.1372955,51.5429538
crossing,-0.183034,51.3805867
crossing,-0.1887473,51.3834864
crossing,0.2781061,51.4500149
crossing,0.2779578,51.4499064
crossing,-0.2740077,51.3554423
traffic_signals,-0.2771061,51.3754684
crossing,-0.2826761,51.529007
traffic_signals,-0.3689861,51.5775234
crossing,-0.3706278,51.5754756
crossing,-0.063942,51.4981697
crossing,-0.0639248,51.4981188
crossing,-0.0602285,51.4986709
crossing,-0.2501189,51.3584715
crossing,-0.2499934,51.3585106
traffic_signals,-0.1469901,51.4982824
crossing,-0.1471512,51.4981909
crossing,-0.4356124,51.6498731
traffic_signals,0.0015021,51.7618079
crossing,-0.0856161,51.4694033
traffic_signals,-0.5542866,51.5871743
traffic_signals,-0.5525524,51.5887784
crossing,-0.4286085,51.6516
crossing,-0.4287507,51.6517055
crossing,-0.4252054,51.6514448
crossing,-0.4254756,51.6513717
traffic_signals,-0.424497,51.6543678
traffic_signals,-0.3982724,51.6671222
traffic_signals,-0.3915286,51.6528762
traffic_signals,-0.3915139,51.6535825
traffic_signals,-0.3913997,51.6539843
traffic_signals,-0.3943682,51.6613695
traffic_signals,-0.1972179,51.5595819
crossing,-0.1984069,51.6523934
traffic_signals,-0.1114069,51.6061235
crossing,-0.1104775,51.6080435
traffic_signals,-0.1003946,51.4933419
crossing,-0.1002462,51.493254
crossing,-0.1005643,51.4931316
crossing,-0.1008199,51.4932092
traffic_signals,-0.0975481,51.5295562
traffic_signals,-0.1141857,51.5315374
crossing,-0.00925,51.7635547
crossing,-0.0119629,51.7600353
crossing,-0.0092432,51.7635721
crossing,-0.0124374,51.7587125
crossing,-0.0095284,51.7637525
crossing,-0.012227,51.7585634
traffic_signals,-0.3044354,51.5132969
crossing,-0.3043903,51.5133377
crossing,-0.0796724,51.5181875
crossing,-0.1195128,51.5309765
traffic_signals,-0.4129562,51.4802925
crossing,-0.3148937,51.4893619
traffic_signals,-0.3154314,51.4873058
traffic_signals,-0.3119214,51.4890046
crossing,-0.3061967,51.4594804
traffic_signals,-0.281005,51.37942
traffic_signals,-0.2810857,51.3788402
traffic_signals,-0.2799661,51.3794216
traffic_signals,-0.281252,51.3603337
traffic_signals,0.1640497,51.5378366
crossing,-0.0994429,51.5680685
crossing,-0.2454136,51.7605384
crossing,-0.2453721,51.7604215
crossing,-0.1293797,51.5137736
crossing,0.0366867,51.5931457
traffic_signals,-0.4747807,51.7468888
traffic_signals,-0.475011,51.7448811
traffic_signals,-0.4746771,51.7469568
crossing,-0.1270533,51.5085773
traffic_signals,-0.1275155,51.5095352
traffic_signals,-0.1272625,51.5091888
crossing,-0.1283857,51.511415
crossing,-0.1283961,51.5111379
crossing,-0.1282621,51.5113692
crossing,-0.1291404,51.5133942
crossing,-0.1293038,51.513121
crossing,-0.1290168,51.5131669
crossing,-0.1286079,51.5156025
crossing,-0.1289822,51.5133601
traffic_signals,-0.0631512,51.6503136
crossing,-0.1202452,51.5195029
traffic_signals,-0.1213807,51.5188521
crossing,-0.1200655,51.5193843
crossing,-0.1199017,51.5194633
crossing,-0.1201032,51.5194834
crossing,-0.1191159,51.5177728
crossing,-0.1188985,51.5177989
crossing,-0.1215005,51.5104884
traffic_signals,-0.1241422,51.5093037
crossing,-0.1193906,51.511178
traffic_signals,-0.5611288,51.5221925
traffic_signals,-0.1529215,51.3760615
crossing,-0.1838857,51.5016997
crossing,-0.1584442,51.5021306
crossing,-0.1689201,51.4936174
crossing,-0.160306,51.5016641
crossing,-0.1583257,51.5022386
traffic_signals,0.0953406,51.7777054
traffic_signals,-0.5791718,51.5093185
traffic_signals,-0.5758661,51.5110517
traffic_signals,-0.5759258,51.5110986
traffic_signals,-0.5789417,51.509334
traffic_signals,-0.4688883,51.5600588
traffic_signals,-0.178153,51.4922157
crossing,-0.1783133,51.492208
crossing,-0.1784348,51.4921517
crossing,-0.1859026,51.4905269
crossing,-0.186044,51.4906673
crossing,-0.185887,51.4906552
crossing,-0.1862091,51.4905503
crossing,-0.2228549,51.4888398
crossing,-0.3031303,51.5137122
traffic_signals,-0.4751426,51.7403539
traffic_signals,-0.4752606,51.7400685
traffic_signals,-0.4751318,51.7402812
crossing,-0.4737945,51.5104456
traffic_signals,-0.4166108,51.6461907
crossing,-0.1743837,51.5017462
crossing,-0.1747991,51.5017163
crossing,-0.1340625,51.5107914
crossing,-0.1329741,51.5113665
traffic_signals,-0.2041486,51.4971417
crossing,-0.2043181,51.4970652
crossing,-0.2043429,51.4972137
crossing,-0.2046332,51.4972509
crossing,-0.2131182,51.4906711
crossing,-0.208662,51.4959482
crossing,-0.2135786,51.4908118
crossing,-0.2135982,51.4907132
crossing,-0.214037,51.4941678
crossing,-0.2131006,51.4907707
crossing,-0.2113619,51.4950068
crossing,-0.2115708,51.4950232
crossing,-0.2113183,51.4951146
crossing,-0.2221348,51.4876788
traffic_signals,-0.2071932,51.2376277
traffic_signals,-0.1792707,51.495335
crossing,-0.1800408,51.5014827
crossing,-0.3068099,51.5014288
crossing,-0.1912188,51.4908628
crossing,-0.1912384,51.4907691
crossing,-0.191099,51.4908143
crossing,-0.198962,51.2382605
crossing,-0.2022642,51.2385701
traffic_signals,-0.2022861,51.2385015
traffic_signals,-0.2023715,51.2385101
traffic_signals,-0.1746558,51.4940208
crossing,-0.2200479,51.4848788
crossing,-0.2273268,51.4914529
crossing,-0.227063,51.4914093
traffic_signals,-0.188496,51.3620117
crossing,-0.0583393,51.6601522
traffic_signals,-0.0583633,51.6601789
crossing,-0.1827366,51.458734
crossing,-0.0584135,51.6598691
traffic_signals,-0.0751794,51.5112034
traffic_signals,-0.1267035,51.506062
crossing,-0.0986166,51.5468413
traffic_signals,-0.0983278,51.5468163
traffic_signals,-0.0578495,51.6257646
traffic_signals,-0.0199603,51.4450099
traffic_signals,-0.020344,51.4450159
traffic_signals,-0.019733,51.4453538
crossing,-0.1848319,51.4947953
traffic_signals,-0.3012042,51.7312227
crossing,0.0709246,51.5370673
crossing,0.0587097,51.5208002
traffic_signals,-0.3506987,51.436092
crossing,-0.1342109,51.5655163
crossing,-0.1334915,51.5663448
crossing,-0.2336836,51.6008925
traffic_signals,-0.2449346,51.6167669
crossing,0.0273665,51.5248054
traffic_signals,-0.1775387,51.229123
crossing,-0.1741278,51.2293058
crossing,-0.1690326,51.4633488
crossing,-0.2492102,51.5137383
crossing,-0.248888,51.513756
traffic_signals,-0.471089,51.7385687
crossing,0.0018099,51.5409097
crossing,-0.1208595,51.5189056
crossing,-0.1210673,51.5188395
traffic_signals,-0.0039386,51.5364234
traffic_signals,-0.4447646,51.7009406
traffic_signals,-0.4428589,51.6998203
traffic_signals,-0.4427535,51.6997218
traffic_signals,-0.1875048,51.4616684
traffic_signals,-0.1879421,51.461837
traffic_signals,-0.1878612,51.4617434
traffic_signals,-0.1873735,51.4617369
traffic_signals,-0.1880159,51.46189
crossing,-0.187754,51.4607951
traffic_signals,-0.2563122,51.4355624
crossing,-0.1677432,51.4638558
,-0.1679609,51.4636055
,-0.1680187,51.4636852
crossing,-0.1677653,51.4639312
crossing,-0.1675184,51.4637434
traffic_signals,-0.1678243,51.4636558
traffic_signals,-0.0058142,51.5351629
traffic_signals,-0.1614751,51.5140591
crossing,-0.1580696,51.5245752
crossing,-0.0044022,51.5362468
traffic_signals,-0.0057648,51.5350739
traffic_signals,-0.0053687,51.5354172
traffic_signals,-0.005292,51.5353831
traffic_signals,-0.1319362,51.4477353
traffic_signals,-0.1269699,51.438368
crossing,-0.1114739,51.5618294
crossing,-0.2205208,51.5045136
traffic_signals,-0.1639685,51.5159558
crossing,0.0659618,51.5562934
crossing,0.0652204,51.5561229
crossing,-0.0500102,51.4910334
,-0.1302629,51.5158164
crossing,-0.1749181,51.5442542
traffic_signals,-0.4221648,51.4669135
traffic_signals,-0.3375582,51.4539411
traffic_signals,-0.3227834,51.4572949
crossing,-0.3378024,51.4541381
crossing,-0.3006772,51.4124142
traffic_signals,-0.3004924,51.412325
crossing,-0.162576,51.5212944
crossing,-0.1599871,51.5216202
traffic_signals,-0.1609403,51.5215169
traffic_signals,-0.1612728,51.5214511
traffic_signals,-0.2890878,51.4096318
traffic_signals,-0.3009922,51.4092526
traffic_signals,-0.3007119,51.4093924
traffic_signals,-0.3021083,51.4080267
crossing,0.0615484,51.4916436
crossing,0.0616105,51.4917243
traffic_signals,-0.0697714,51.5461543
crossing,0.0778162,51.4910234
traffic_signals,0.0824131,51.4910331
traffic_signals,-0.1311867,51.4271496
traffic_signals,-0.1312999,51.4273301
traffic_signals,0.2434804,51.459942
traffic_signals,0.2519573,51.4565457
traffic_signals,-0.1747989,51.5441591
traffic_signals,0.2410317,51.4543662
traffic_signals,0.240765,51.4537347
crossing,0.3466453,51.4387664
crossing,0.3186617,51.4314053
traffic_signals,-0.301882,51.4081126
crossing,0.3660989,51.4767742
traffic_signals,-0.3063134,51.4594654
traffic_signals,-0.3006121,51.4645646
traffic_signals,-0.3033162,51.4613398
crossing,-0.3057777,51.4585447
crossing,-0.3024027,51.4629921
crossing,-0.32302,51.449382
crossing,-0.3033342,51.4613803
traffic_signals,-0.3156948,51.4520009
crossing,-0.0090896,51.4820616
crossing,-0.330287,51.3007922
crossing,0.0318846,51.516816
crossing,-0.3320614,51.3080264
crossing,-0.2891211,51.4097454
traffic_signals,-0.0283974,51.7230883
traffic_signals,-0.0285076,51.7232361
traffic_signals,0.0250286,51.5163587
traffic_signals,0.0160665,51.5082937
traffic_signals,0.0161105,51.5084787
crossing,0.017334,51.5080606
crossing,0.0166835,51.5080718
traffic_signals,0.0163563,51.5081806
crossing,-0.0000254,51.5106501
crossing,0.0632316,51.4938067
crossing,0.063473,51.4937665
traffic_signals,0.1278342,51.7561728
traffic_signals,0.1275889,51.7566276
traffic_signals,0.1276874,51.756136
traffic_signals,0.127461,51.7566095
